,sex,age,year,month,fips,deaths,iso3,pop,pop.adj,rate,rate.adj,rate.adj.old,leap,deaths.adj,variable,month.short,state.name,season
2476,2,85,1996,4,10,73,USA,6661,6617.515165,0.010959315,0.011399042,0.011031331,1,75.43333333,10.62876445,Apr,Delaware,0
2477,2,85,1996,5,10,63,USA,6661,6638.865558,0.009458039,0.009489573,0.009489573,1,63,15.21351148,May,Delaware,0
2478,2,85,1996,6,10,78,USA,6661,6661,0.011709953,0.012100285,0.011709953,1,80.6,21.90632037,Jun,Delaware,0
2479,2,85,1996,7,10,76,USA,6661,6674.358834,0.011409698,0.011386862,0.011386862,1,76,23.17536406,Jul,Delaware,0
2480,2,85,1996,8,10,61,USA,6661,6686.447904,0.009157784,0.009122931,0.009122931,1,61,23.20674073,Aug,Delaware,0
2481,2,85,1996,9,10,77,USA,6661,6699.857774,0.011559826,0.011875874,0.011492781,1,79.56666667,20.7143522,Sep,Delaware,0
2482,2,85,1996,10,10,91,USA,6661,6712.860674,0.013661612,0.013556069,0.013556069,1,91,14.27578442,Oct,Delaware,0
2483,2,85,1996,11,10,97,USA,6661,6726.323516,0.014562378,0.014901652,0.014420954,1,100.2333333,6.307161087,Nov,Delaware,1
2484,2,85,1996,12,10,113,USA,6661,6739.377779,0.01696442,0.016767127,0.016767127,1,113,5.560531452,Dec,Delaware,1
2485,2,85,1997,1,10,106,USA,6820,6752.893802,0.015542522,0.015696974,0.015696974,0,106,1.047331378,Jan,Delaware,1
2486,2,85,1997,2,10,87,USA,6820,6766.436932,0.012756598,0.014235177,0.012857579,0,96.32142857,4.543929619,Feb,Delaware,1
2487,2,85,1997,3,10,91,USA,6820,6779.569046,0.013343109,0.013422682,0.013422682,0,91,6.567507331,Mar,Delaware,0
2488,2,85,1997,4,10,84,USA,6820,6793.165674,0.012316716,0.012777548,0.012365369,0,86.8,10.24052786,Apr,Delaware,0
2489,2,85,1997,5,10,74,USA,6820,6806.349663,0.01085044,0.010872201,0.010872201,0,74,15.06410557,May,Delaware,0
2490,2,85,1997,6,10,82,USA,6820,6820,0.01202346,0.012424242,0.01202346,0,84.73333333,20.9314956,Jun,Delaware,0
2491,2,85,1997,7,10,87,USA,6820,6845.143883,0.012756598,0.01270974,0.01270974,0,87,24.73489736,Jul,Delaware,0
2492,2,85,1997,8,10,63,USA,6820,6867.934156,0.009237537,0.009173064,0.009173064,0,63,23.44392962,Aug,Delaware,0
2493,2,85,1997,9,10,73,USA,6820,6893.254762,0.010703812,0.010943065,0.010590063,0,75.43333333,20.17653959,Sep,Delaware,0
2494,2,85,1997,10,10,85,USA,6820,6917.847454,0.012463343,0.012287059,0.012287059,0,85,14.42375367,Oct,Delaware,0
2495,2,85,1997,11,10,84,USA,6820,6943.35208,0.012316716,0.012501166,0.012097903,0,86.8,7.832785924,Nov,Delaware,1
2496,2,85,1997,12,10,95,USA,6820,6968.123502,0.013929619,0.013633513,0.013633513,0,95,4.309090909,Dec,Delaware,1
2497,2,85,1998,1,10,102,USA,7122,6993.813485,0.01432182,0.014584318,0.014584318,0,102,5.115459141,Jan,Delaware,1
2498,2,85,1998,2,10,87,USA,7122,7019.598181,0.01221567,0.013721787,0.012393872,0,96.32142857,5.166919405,Feb,Delaware,1
2499,2,85,1998,3,10,92,USA,7122,7044.641622,0.01291772,0.013059571,0.013059571,0,92,6.883642235,Mar,Delaware,0
2500,2,85,1998,4,10,91,USA,7122,7070.613711,0.01277731,0.013299176,0.01287017,0,94.03333333,11.93967987,Apr,Delaware,0
2501,2,85,1998,5,10,76,USA,7122,7095.839157,0.01067116,0.010710502,0.010710502,0,76,17.22879809,May,Delaware,0
2502,2,85,1998,6,10,62,USA,7122,7122,0.00870542,0.0089956,0.00870542,0,64.06666667,21.28447065,Jun,Delaware,0
2503,2,85,1998,7,10,78,USA,7122,7144.543117,0.01095198,0.010917423,0.010917423,0,78,24.88529907,Jul,Delaware,0
2504,2,85,1998,8,10,75,USA,7122,7164.965968,0.01053075,0.0104676,0.0104676,0,75,24.53301039,Aug,Delaware,0
2505,2,85,1998,9,10,73,USA,7122,7187.645084,0.01024993,0.010494861,0.010156317,0,75.43333333,22.06774782,Sep,Delaware,0
2506,2,85,1998,10,10,93,USA,7122,7209.660964,0.01305813,0.012899358,0.012899358,0,93,14.72634092,Oct,Delaware,0
2507,2,85,1998,11,10,81,USA,7122,7232.481553,0.01137321,0.011572791,0.011199476,0,83.7,9.240143218,Nov,Delaware,1
2508,2,85,1998,12,10,98,USA,7122,7254.634767,0.01376018,0.013508606,0.013508606,0,98,6.340143218,Dec,Delaware,1
2509,2,85,1999,1,10,88,USA,7392,7277.59771,0.011904762,0.012091902,0.012091902,0,88,2.725892857,Jan,Delaware,1
2510,2,85,1999,2,10,85,USA,7392,7300.633338,0.011498918,0.012890271,0.011642826,0,94.10714286,3.415300325,Feb,Delaware,1
2511,2,85,1999,3,10,120,USA,7392,7322.995302,0.016233766,0.016386737,0.016386737,0,120,5.347159091,Mar,Delaware,0
2512,2,85,1999,4,10,81,USA,7392,7346.174626,0.010957792,0.011393685,0.011026147,0,83.7,11.20284091,Apr,Delaware,0
2513,2,85,1999,5,10,89,USA,7392,7368.676084,0.012040043,0.012078153,0.012078153,0,89,16.50146104,May,Delaware,0
2514,2,85,1999,6,10,83,USA,7392,7392,0.011228355,0.011602633,0.011228355,0,85.76666667,21.94979708,Jun,Delaware,0
2515,2,85,1999,7,10,81,USA,7392,7416.198796,0.010957792,0.010922037,0.010922037,0,81,26.35048701,Jul,Delaware,0
2516,2,85,1999,8,10,76,USA,7392,7438.123855,0.010281385,0.01021763,0.01021763,0,76,24.54314123,Aug,Delaware,0
2517,2,85,1999,9,10,69,USA,7392,7462.473644,0.009334416,0.009554473,0.009246264,0,71.3,20.89147727,Sep,Delaware,0
2518,2,85,1999,10,10,92,USA,7392,7486.11385,0.012445887,0.01228942,0.01228942,0,92,13.99805195,Oct,Delaware,0
2519,2,85,1999,11,10,92,USA,7392,7510.620742,0.012445887,0.012657631,0.01224932,0,95.06666667,11.00206981,Nov,Delaware,1
2520,2,85,1999,12,10,89,USA,7392,7534.413472,0.012040043,0.011812466,0.011812466,0,89,5.035795455,Dec,Delaware,1
2521,2,85,2000,1,10,138,USA,7682,7559.078479,0.017964072,0.018256194,0.018256194,1,138,0.913043478,Jan,Delaware,1
2522,2,85,2000,2,10,107,USA,7682,7583.824231,0.013928664,0.01508201,0.014108977,1,114.3793103,3.45412653,Feb,Delaware,1
2523,2,85,2000,3,10,112,USA,7682,7607.848861,0.014579537,0.014721638,0.014721638,1,112,8.621648008,Mar,Delaware,0
2524,2,85,2000,4,10,94,USA,7682,7632.75427,0.012236397,0.012725856,0.012315345,1,97.13333333,10.94553502,Apr,Delaware,0
2525,2,85,2000,5,10,87,USA,7682,7656.933904,0.011325176,0.01136225,0.01136225,1,87,17.46273106,May,Delaware,0
2526,2,85,2000,6,10,95,USA,7682,7682,0.012366571,0.01277879,0.012366571,1,98.16666667,22.08661807,Jun,Delaware,0
2527,2,85,2000,7,10,79,USA,7682,7696.210947,0.01028378,0.010264791,0.010264791,1,79,23.01814632,Jul,Delaware,0
2528,2,85,2000,8,10,99,USA,7682,7709.069236,0.012887269,0.012842017,0.012842017,1,99,23.08151523,Aug,Delaware,0
2529,2,85,2000,9,10,88,USA,7682,7723.330258,0.01145535,0.01177385,0.011394049,1,90.93333333,19.47801354,Sep,Delaware,0
2530,2,85,2000,10,10,101,USA,7682,7737.156366,0.013147618,0.013053892,0.013053892,1,101,14.34967456,Oct,Delaware,0
2531,2,85,2000,11,10,93,USA,7682,7751.469346,0.012106222,0.012397649,0.011997725,1,96.1,7.788206196,Nov,Delaware,1
2532,2,85,2000,12,10,109,USA,7682,7765.345828,0.014189013,0.014036722,0.014036722,1,109,0.413043478,Dec,Delaware,1
2533,2,85,2001,1,10,115,USA,7851,7779.710957,0.014647816,0.01478204,0.01478204,0,115,1.09323653,Jan,Delaware,1
2534,2,85,2001,2,10,100,USA,7851,7794.102659,0.012737231,0.014204879,0.012830213,0,110.7142857,3.431753917,Feb,Delaware,1
2535,2,85,2001,3,10,133,USA,7851,7808.055462,0.016940517,0.01703369,0.01703369,0,133,5.057432174,Mar,Delaware,0
2536,2,85,2001,4,10,92,USA,7851,7822.499599,0.011718252,0.012152978,0.011760947,0,95.06666667,11.89347854,Apr,Delaware,0
2537,2,85,2001,5,10,92,USA,7851,7836.503237,0.011718252,0.01173993,0.01173993,0,92,17.0191568,May,Delaware,0
2538,2,85,2001,6,10,111,USA,7851,7851,0.014138326,0.014609604,0.014138326,0,114.7,23.24370144,Jun,Delaware,0
2539,2,85,2001,7,10,76,USA,7851,7876.864768,0.009680296,0.009648509,0.009648509,0,76,23.41802318,Jul,Delaware,0
2540,2,85,2001,8,10,76,USA,7851,7900.299726,0.009680296,0.009619888,0.009619888,0,76,25.35856579,Aug,Delaware,0
2541,2,85,2001,9,10,67,USA,7851,7926.32691,0.008533945,0.008734605,0.008452843,0,69.23333333,20.03175392,Sep,Delaware,0
2542,2,85,2001,10,10,121,USA,7851,7951.596145,0.015412049,0.015217071,0.015217071,0,121,14.60405044,Oct,Delaware,0
2543,2,85,2001,11,10,73,USA,7851,7977.792323,0.009298179,0.009455415,0.009150401,0,75.43333333,11.46508725,Nov,Delaware,1
2544,2,85,2001,12,10,99,USA,7851,8003.225631,0.012609859,0.012370012,0.012370012,0,99,7.091211311,Dec,Delaware,1
2545,2,85,2002,1,10,108,USA,8161,8029.591899,0.013233672,0.013450248,0.013450248,0,108,4.483543683,Jan,Delaware,1
2546,2,85,2002,2,10,114,USA,8161,8056.04503,0.013968876,0.015667028,0.014150864,0,126.2142857,5.019139811,Feb,Delaware,1
2547,2,85,2002,3,10,101,USA,8161,8081.727809,0.012375934,0.012497328,0.012497328,0,101,7.305354736,Mar,Delaware,0
2548,2,85,2002,4,10,99,USA,8161,8108.352699,0.012130866,0.012616619,0.012209632,0,102.3,13.08457297,Apr,Delaware,0
2549,2,85,2002,5,10,91,USA,8161,8134.202235,0.011150594,0.011187329,0.011187329,0,91,16.39835804,May,Delaware,0
2550,2,85,2002,6,10,73,USA,8161,8161,0.008944982,0.009243148,0.008944982,0,75.43333333,22.2448597,Jun,Delaware,0
2551,2,85,2002,7,10,70,USA,8161,8187.948308,0.00857738,0.00854915,0.00854915,0,70,25.8695503,Jul,Delaware,0
2552,2,85,2002,8,10,80,USA,8161,8212.365192,0.00980272,0.009741408,0.009741408,0,80,25.38745252,Aug,Delaware,0
2553,2,85,2002,9,10,94,USA,8161,8239.483112,0.011518196,0.011788765,0.011408483,0,97.13333333,21.50411714,Sep,Delaware,0
2554,2,85,2002,10,10,104,USA,8161,8265.811517,0.012743536,0.012581947,0.012581947,0,104,14.69054037,Oct,Delaware,0
2555,2,85,2002,11,10,98,USA,8161,8293.105921,0.012008332,0.012210946,0.011817044,0,101.2666667,8.311113834,Nov,Delaware,1
2556,2,85,2002,12,10,107,USA,8161,8319.605672,0.013111138,0.012861186,0.012861186,0,107,2.750827105,Dec,Delaware,1
2557,2,85,2003,1,10,112,USA,8484,8347.07771,0.01320132,0.01341787,0.01341787,0,112,-1.058439415,Jan,Delaware,1
2558,2,85,2003,2,10,144,USA,8484,8374.640462,0.016973126,0.019037065,0.017194768,0,159.4285714,-0.093163602,Feb,Delaware,1
2559,2,85,2003,3,10,91,USA,8484,8401.400748,0.010726073,0.010831527,0.010831527,0,91,5.884441301,Mar,Delaware,0
2560,2,85,2003,4,10,92,USA,8484,8429.142879,0.010843942,0.011278331,0.010914514,0,95.06666667,10.10796794,Apr,Delaware,0
2561,2,85,2003,5,10,94,USA,8484,8456.077322,0.011079679,0.011116265,0.011116265,0,94,14.44269213,May,Delaware,0
2562,2,85,2003,6,10,92,USA,8484,8484,0.010843942,0.011205406,0.010843942,0,95.06666667,20.38842527,Jun,Delaware,0
2563,2,85,2003,7,10,95,USA,8484,8517.423918,0.011197548,0.011153607,0.011153607,0,95,24.80379538,Jul,Delaware,0
2564,2,85,2003,8,10,91,USA,8484,8547.726429,0.010726073,0.010646106,0.010646106,0,91,24.41916549,Aug,Delaware,0
2565,2,85,2003,9,10,114,USA,8484,8581.401406,0.013437058,0.013727362,0.013284543,0,117.8,20.820686,Sep,Delaware,0
2566,2,85,2003,10,10,119,USA,8484,8614.116406,0.014026403,0.013814534,0.013814534,0,119,13.73188355,Oct,Delaware,0
2567,2,85,2003,11,10,95,USA,8484,8648.052936,0.011197548,0.011351303,0.010985132,0,98.16666667,10.86660773,Nov,Delaware,1
2568,2,85,2003,12,10,82,USA,8484,8681.022032,0.009665252,0.009445892,0.009445892,0,82,3.616702027,Dec,Delaware,1
2569,2,85,2004,1,10,117,USA,8886,8715.222146,0.013166779,0.013424787,0.013424787,1,117,-1.871494486,Jan,Delaware,1
2570,2,85,2004,2,10,91,USA,8886,8749.556996,0.010240828,0.011117804,0.010400527,1,97.27586207,1.72326131,Feb,Delaware,1
2571,2,85,2004,3,10,107,USA,8886,8782.913057,0.012041413,0.012182746,0.012182746,1,107,6.784976367,Mar,Delaware,0
2572,2,85,2004,4,10,87,USA,8886,8817.514586,0.009790682,0.010195617,0.009866726,1,89.9,11.48409858,Apr,Delaware,0
2573,2,85,2004,5,10,79,USA,8886,8851.129723,0.008890389,0.008925414,0.008925414,1,79,19.0243079,May,Delaware,0
2574,2,85,2004,6,10,80,USA,8886,8886,0.009002926,0.009303023,0.009002926,1,82.66666667,21.33672068,Jun,Delaware,0
2575,2,85,2004,7,10,91,USA,8886,8935.289266,0.010240828,0.010184337,0.010184337,1,91,24.26347063,Jul,Delaware,0
2576,2,85,2004,8,10,116,USA,8886,8980.043553,0.013054243,0.012917532,0.012917532,1,116,23.47063921,Aug,Delaware,0
2577,2,85,2004,9,10,77,USA,8886,9029.854464,0.008665316,0.008811512,0.008527269,1,79.56666667,21.25630205,Sep,Delaware,0
2578,2,85,2004,10,10,102,USA,8886,9078.321624,0.011478731,0.011235557,0.011235557,1,102,13.95001125,Oct,Delaware,0
2579,2,85,2004,11,10,100,USA,8886,9128.677667,0.011253657,0.011319639,0.010954489,1,103.3333333,9.757179833,Nov,Delaware,1
2580,2,85,2004,12,10,120,USA,8886,9177.675254,0.013504389,0.013075207,0.013075207,1,120,4.209801936,Dec,Delaware,1
2581,2,85,2005,1,10,112,USA,9484,9228.582397,0.011809363,0.012136208,0.012136208,0,112,0.890953184,Jan,Delaware,1
2582,2,85,2005,2,10,136,USA,9484,9279.771914,0.014339941,0.016225768,0.014655533,0,150.5714286,2.163433151,Feb,Delaware,1
2583,2,85,2005,3,10,144,USA,9484,9329.580489,0.015183467,0.015434778,0.015434778,0,144,4.031062843,Mar,Delaware,0
2584,2,85,2005,4,10,99,USA,9484,9381.330227,0.010438633,0.010904637,0.010552874,0,102.3,11.67602278,Apr,Delaware,0
2585,2,85,2005,5,10,113,USA,9484,9431.68391,0.011914804,0.011980893,0.011980893,0,113,14.43978279,May,Delaware,0
2586,2,85,2005,6,10,82,USA,9484,9484,0.008646141,0.008934346,0.008646141,0,84.73333333,22.3184205,Jun,Delaware,0
2587,2,85,2005,7,10,89,USA,9484,9518.886626,0.009384226,0.009349833,0.009349833,0,89,25.39869253,Jul,Delaware,0
2588,2,85,2005,8,10,95,USA,9484,9550.507415,0.010016871,0.009947115,0.009947115,0,95,25.89384226,Aug,Delaware,0
2589,2,85,2005,9,10,100,USA,9484,9585.638686,0.010544074,0.010780015,0.010432273,0,103.3333333,22.72621257,Sep,Delaware,0
2590,2,85,2005,10,10,107,USA,9484,9619.759729,0.011282159,0.011122939,0.011122939,0,107,15.22719317,Oct,Delaware,0
2591,2,85,2005,11,10,109,USA,9484,9655.145743,0.011493041,0.011665627,0.011289317,0,112.6333333,10.3537326,Nov,Delaware,1
2592,2,85,2005,12,10,137,USA,9484,9689.514204,0.014445382,0.014138996,0.014138996,0,137,2.064413749,Dec,Delaware,1
2593,2,85,2006,1,10,133,USA,9903,9725.156807,0.013430274,0.013675872,0.013675872,0,133,5.14177522,Jan,Delaware,1
2594,2,85,2006,2,10,109,USA,9903,9760.930522,0.011006766,0.012363429,0.011166968,0,120.6785714,2.553327275,Feb,Delaware,1
2595,2,85,2006,3,10,122,USA,9903,9795.675534,0.012319499,0.012454475,0.012454475,0,122,6.361042108,Mar,Delaware,0
2596,2,85,2006,4,10,110,USA,9903,9831.708649,0.011107745,0.011561232,0.011188289,0,113.6666667,12.76682823,Apr,Delaware,0
2597,2,85,2006,5,10,94,USA,9903,9866.705603,0.009492073,0.009526989,0.009526989,0,94,16.72549732,May,Delaware,0
2598,2,85,2006,6,10,101,USA,9903,9903,0.01019893,0.010538894,0.01019893,0,104.3666667,21.72549732,Jun,Delaware,0
2599,2,85,2006,7,10,87,USA,9903,9935.459053,0.008785217,0.008756515,0.008756515,0,87,25.66875694,Jul,Delaware,0
2600,2,85,2006,8,10,103,USA,9903,9964.868343,0.010400889,0.010336313,0.010336313,0,103,25.26104211,Aug,Delaware,0
2601,2,85,2006,9,10,84,USA,9903,9997.530181,0.008482278,0.008682144,0.008402075,0,86.8,19.62977885,Sep,Delaware,0
2602,2,85,2006,10,10,109,USA,9903,10029.24034,0.011006766,0.010868221,0.010868221,0,109,13.99658689,Oct,Delaware,0
2603,2,85,2006,11,10,111,USA,9903,10062.11317,0.011208725,0.011399196,0.01103148,0,114.7,11.0985156,Nov,Delaware,1
2604,2,85,2006,12,10,113,USA,9903,10094.02817,0.011410684,0.011194738,0.011194738,0,113,7.14177522,Dec,Delaware,1
2605,2,85,2007,1,10,123,USA,10292,10127.11336,0.01195103,0.012145613,0.012145613,0,123,4.503371551,Jan,Delaware,1
2606,2,85,2007,2,10,136,USA,10292,10160.30699,0.013214147,0.014819575,0.013385422,0,150.5714286,-1.296152351,Feb,Delaware,1
2607,2,85,2007,3,10,132,USA,10292,10192.53344,0.012825496,0.012950657,0.012950657,0,132,6.033841819,Mar,Delaware,0
2608,2,85,2007,4,10,112,USA,10292,10225.9415,0.010882239,0.011317621,0.010952537,0,115.7333333,10.01763506,Apr,Delaware,0
2609,2,85,2007,5,10,107,USA,10292,10258.37613,0.010396424,0.010430501,0.010430501,0,107,17.28664983,May,Delaware,0
2610,2,85,2007,6,10,94,USA,10292,10292,0.009133307,0.009437751,0.009133307,0,97.13333333,22.22999417,Jun,Delaware,0
2611,2,85,2007,7,10,102,USA,10292,10301.29709,0.00991061,0.009901666,0.009901666,0,102,24.23479401,Jul,Delaware,0
2612,2,85,2007,8,10,73,USA,10292,10309.70168,0.007092888,0.007080709,0.007080709,0,73,24.3614555,Aug,Delaware,0
2613,2,85,2007,9,10,82,USA,10292,10319.01476,0.007967353,0.008211378,0.007946495,0,84.73333333,21.41620676,Sep,Delaware,0
2614,2,85,2007,10,10,120,USA,10292,10328.03543,0.011659541,0.01161886,0.01161886,0,120,18.13193743,Oct,Delaware,0
2615,2,85,2007,11,10,117,USA,10292,10337.36507,0.011368053,0.011695437,0.011318165,0,120.9,8.830985231,Nov,Delaware,1
2616,2,85,2007,12,10,118,USA,10292,10346.40178,0.011465216,0.011404931,0.011404931,0,118,4.247191994,Dec,Delaware,1
2617,2,85,2008,1,10,123,USA,10402,10355.74801,0.011824649,0.011877462,0.011877462,1,123,2.819323207,Jan,Delaware,1
2618,2,85,2008,2,10,130,USA,10402,10365.10269,0.012497597,0.013407056,0.012542085,1,138.9655172,3.310872909,Feb,Delaware,1
2619,2,85,2008,3,10,135,USA,10402,10374.16364,0.012978273,0.013013097,0.013013097,1,135,6.78732936,Mar,Delaware,0
2620,2,85,2008,4,10,96,USA,10402,10383.53495,0.009228994,0.009553587,0.009245406,1,99.2,12.23380119,Apr,Delaware,0
2621,2,85,2008,5,10,101,USA,10402,10392.61202,0.009709671,0.009718442,0.009718442,1,101,15.68068641,May,Delaware,0
2622,2,85,2008,6,10,110,USA,10402,10402,0.010574889,0.010927386,0.010574889,1,113.6666667,23.53159008,Jun,Delaware,0
2623,2,85,2008,7,10,113,USA,10402,10444.21017,0.010863296,0.010819392,0.010819392,1,113,25.18048452,Jul,Delaware,0
2624,2,85,2008,8,10,124,USA,10402,10482.48269,0.011920784,0.011829259,0.011829259,1,124,23.33823303,Aug,Delaware,0
2625,2,85,2008,9,10,109,USA,10402,10525.01945,0.010478754,0.010701485,0.010356275,1,112.6333333,21.25533551,Sep,Delaware,0
2626,2,85,2008,10,10,104,USA,10402,10566.3484,0.009998077,0.009842568,0.009842568,1,104,13.73642569,Oct,Delaware,0
2627,2,85,2008,11,10,111,USA,10402,10609.22548,0.010671025,0.010811345,0.010462592,1,114.7,8.278879062,Nov,Delaware,1
2628,2,85,2008,12,10,141,USA,10402,10650.88509,0.013555086,0.013238336,0.013238336,1,141,4.668419535,Dec,Delaware,1
2629,2,85,2009,1,10,151,USA,10910,10694.10521,0.013840513,0.014119928,0.014119928,0,151,-0.764051329,Jan,Delaware,1
2630,2,85,2009,2,10,106,USA,10910,10737.50071,0.009715857,0.010929652,0.009871943,0,117.3571429,2.822832264,Feb,Delaware,1
2631,2,85,2009,3,10,135,USA,10910,10779.66402,0.012373969,0.012523581,0.012523581,0,135,5.521851512,Mar,Delaware,0
2632,2,85,2009,4,10,140,USA,10910,10823.40671,0.012832264,0.013366094,0.012934929,0,144.6666667,12.08366636,Apr,Delaware,0
2633,2,85,2009,5,10,101,USA,10910,10865.90734,0.009257562,0.009295128,0.009295128,0,101,16.93576535,May,Delaware,0
2634,2,85,2009,6,10,101,USA,10910,10910,0.009257562,0.009566147,0.009257562,0,104.3666667,20.69580202,Jun,Delaware,0
2635,2,85,2009,7,10,105,USA,10910,10893.90559,0.009624198,0.009638417,0.009638417,0,105,23.55583868,Jul,Delaware,0
2636,2,85,2009,8,10,100,USA,10910,10879.38911,0.009165903,0.009191693,0.009191693,0,100,24.97073327,Aug,Delaware,0
2637,2,85,2009,9,10,116,USA,10910,10863.33985,0.010632447,0.011034053,0.010678116,0,119.8666667,19.78982585,Sep,Delaware,0
2638,2,85,2009,10,10,122,USA,10910,10847.83085,0.011182401,0.011246488,0.011246488,0,122,14.06895509,Oct,Delaware,0
2639,2,85,2009,11,10,108,USA,10910,10831.82815,0.009899175,0.01030297,0.009970616,0,111.6,11.02381302,Nov,Delaware,1
2640,2,85,2009,12,10,126,USA,10910,10816.36414,0.011549038,0.011649016,0.011649016,0,126,3.435948671,Dec,Delaware,1
2641,2,85,2010,1,10,157,USA,10722,10800.40786,0.014642791,0.014536488,0.014536488,0,157,0.766871852,Jan,Delaware,1
2642,2,85,2010,2,10,109,USA,10722,10784.47512,0.010166014,0.011190027,0.010107121,0,120.6785714,0.50383324,Feb,Delaware,1
2643,2,85,2010,3,10,113,USA,10722,10769.07871,0.010539079,0.010493005,0.010493005,0,113,8.386355158,Mar,Delaware,0
2644,2,85,2010,4,10,105,USA,10722,10753.19219,0.009792949,0.010090027,0.009764542,0,108.5,13.61841074,Apr,Delaware,0
2645,2,85,2010,5,10,140,USA,10722,10737.84044,0.013057265,0.013038003,0.013038003,0,140,18.38252192,May,Delaware,0
2646,2,85,2010,6,10,119,USA,10722,10722,0.011098676,0.011468631,0.011098676,0,122.9666667,24.72807312,Jun,Delaware,0
2647,2,85,2010,7,10,105,USA,10722,10731.46717,0.009792949,0.00978431,0.00978431,0,105,26.88052602,Jul,Delaware,0
2648,2,85,2010,8,10,126,USA,10722,10740.02534,0.011751539,0.011731816,0.011731816,0,126,25.11058571,Aug,Delaware,0
2649,2,85,2010,9,10,119,USA,10722,10749.50842,0.011098676,0.011439283,0.011070274,0,122.9666667,22.18343593,Sep,Delaware,0
2650,2,85,2010,10,10,116,USA,10722,10758.69357,0.010818877,0.010781978,0.010781978,0,116,15.18144003,Oct,Delaware,0
2651,2,85,2010,11,10,128,USA,10722,10768.19314,0.011938071,0.012283088,0.01188686,0,132.2666667,9.049384443,Nov,Delaware,1
2652,2,85,2010,12,10,130,USA,10722,10777.39426,0.012124604,0.012062285,0.012062285,0,130,0.745551203,Dec,Delaware,1
2653,2,85,2011,1,10,135,USA,10834,10786.91033,0.012460772,0.012515168,0.012515168,0,135,-0.617565073,Jan,Delaware,1
2654,2,85,2011,2,10,127,USA,10834,10796.43481,0.011722356,0.013023479,0.011763142,0,140.6071429,2.861399299,Feb,Delaware,1
2655,2,85,2011,3,10,118,USA,10834,10805.66006,0.010891637,0.010920203,0.010920203,0,118,6.304070519,Mar,Delaware,0
2656,2,85,2011,4,10,119,USA,10834,10815.2011,0.010983939,0.011369799,0.011003032,0,122.9666667,12.53148422,Apr,Delaware,0
2657,2,85,2011,5,10,116,USA,10834,10824.44238,0.010707033,0.010716487,0.010716487,0,116,18.25792874,May,Delaware,0
2658,2,85,2011,6,10,117,USA,10834,10834,0.010799335,0.011159313,0.010799335,0,120.9,23.54133284,Jun,Delaware,0
2659,2,85,2011,7,10,95,USA,10834,10860.65216,0.008768691,0.008747173,0.008747173,0,95,26.75755953,Jul,Delaware,0
2660,2,85,2011,8,10,107,USA,10834,10884.78144,0.009876315,0.009830239,0.009830239,0,107,24.45695957,Aug,Delaware,0
2661,2,85,2011,9,10,113,USA,10834,10911.55853,0.010430127,0.010701191,0.010355991,0,116.7666667,21.47221709,Sep,Delaware,0
2662,2,85,2011,10,10,128,USA,10834,10937.53456,0.011814658,0.01170282,0.01170282,0,128,14.71428835,Oct,Delaware,0
2663,2,85,2011,11,10,122,USA,10834,10964.44142,0.011260845,0.011497774,0.011126878,0,126.0666667,10.98243493,Nov,Delaware,1
2664,2,85,2011,12,10,135,USA,10834,10990.54335,0.012460772,0.012283287,0.012283287,0,135,6.903470556,Dec,Delaware,1
2665,2,85,2012,1,10,160,USA,11152,11017.58061,0.014347202,0.014522245,0.014522245,1,160,3.824273673,Jan,Delaware,1
2666,2,85,2012,2,10,135,USA,11152,11044.6844,0.012105452,0.013066045,0.012223074,1,144.3103448,5.394772238,Feb,Delaware,1
2667,2,85,2012,3,10,146,USA,11152,11070.97735,0.013091822,0.013187634,0.013187634,1,146,10.41916248,Mar,Delaware,0
2668,2,85,2012,4,10,114,USA,11152,11098.21249,0.010222382,0.010614322,0.010271924,1,117.8,12.8072274,Apr,Delaware,0
2669,2,85,2012,5,10,111,USA,11152,11124.63286,0.009953372,0.009977857,0.009977857,1,111,18.85856349,May,Delaware,0
2670,2,85,2012,6,10,116,USA,11152,11152,0.010401722,0.010748446,0.010401722,1,119.8666667,22.39636836,Jun,Delaware,0
2671,2,85,2012,7,10,134,USA,11152,11179.24139,0.012015782,0.011986502,0.011986502,1,134,26.66942253,Jul,Delaware,0
2672,2,85,2012,8,10,115,USA,11152,11203.90372,0.010312052,0.01026428,0.01026428,1,115,25.23417324,Aug,Delaware,0
2673,2,85,2012,9,10,112,USA,11152,11231.2719,0.010043042,0.010304562,0.009972156,1,115.7333333,21.39477224,Sep,Delaware,0
2674,2,85,2012,10,10,120,USA,11152,11257.82089,0.010760402,0.010659256,0.010659256,1,120,15.56367468,Oct,Delaware,0
2675,2,85,2012,11,10,147,USA,11152,11285.32078,0.013181492,0.013459963,0.013025771,1,151.9,7.086468795,Nov,Delaware,1
2676,2,85,2012,12,10,154,USA,11152,11311.99753,0.013809182,0.013613864,0.013613864,1,154,6.486468795,Dec,Delaware,1
2677,2,85,2013,1,10,171,USA,11477,11339.62975,0.014899364,0.015079857,0.015079857,0,171,2.490947112,Jan,Delaware,1
2678,2,85,2013,2,10,140,USA,11477,11367.32948,0.01219831,0.013635569,0.012315997,0,155,2.018036072,Feb,Delaware,1
2679,2,85,2013,3,10,124,USA,11477,11394.20009,0.010804217,0.01088273,0.01088273,0,124,4.60260521,Mar,Delaware,0
