"sex","age","year","stateFips","pop.old","pop.new","diff","percent.change"
2,15,2011,"41",121463,120994,469,0.386125816092143
2,15,2011,"42",433523,432964,559,0.128943562394613
2,15,2011,"44",38947,38868,79,0.202839756592292
2,15,2011,"45",154210,154853,643,0.4169638804228
2,15,2011,"46",28102,28079,23,0.0818447085616682
2,15,2011,"47",208025,208581,556,0.267275567840404
2,15,2011,"48",911763,911241,522,0.0572517200193471
2,15,2011,"49",110196,107511,2685,2.43656757051073
2,15,2011,"50",22344,22464,120,0.537056928034372
2,15,2011,"51",265862,267263,1401,0.526965117241276
2,15,2011,"53",217556,217723,167,0.0767618452260567
2,15,2011,"54",56565,55962,603,1.06603023070803
2,15,2011,"55",194015,193342,673,0.346880395845682
2,15,2011,"56",17779,17766,13,0.0731199730018561
2,20,2011,"01",174254,173853,401,0.230123842207352
2,20,2011,"02",25478,25979,501,1.96640238637256
2,20,2011,"04",222818,222528,290,0.130151064994749
2,20,2011,"05",102312,102642,330,0.322542810227539
2,20,2011,"06",1375323,1380309,4986,0.362533019516143
2,20,2011,"08",171810,171692,118,0.0686805191781619
2,20,2011,"09",109969,110967,998,0.907528485300403
2,20,2011,"10",32377,32545,168,0.518886864131946
2,20,2011,"11",33984,33611,373,1.09757532956685
2,20,2011,"12",628087,630883,2796,0.445161259507043
2,20,2011,"13",347112,347115,3,0.000864274355251331
2,20,2011,"15",45299,45644,345,0.76160621647277
2,20,2011,"16",53919,54321,402,0.745562788627386
2,20,2011,"17",435365,434879,486,0.111630470984117
2,20,2011,"18",229425,229805,380,0.165631469979296
2,20,2011,"19",105516,105763,247,0.234087721293453
2,20,2011,"20",99902,99842,60,0.0600588576805269
2,20,2011,"21",148788,149243,455,0.305804231524048
2,20,2011,"22",174332,174264,68,0.0390060344629787
2,20,2011,"23",39420,39326,94,0.23845763571791
2,20,2011,"24",196324,196860,536,0.273018072166419
2,20,2011,"25",238375,240661,2286,0.958993183009963
2,20,2011,"26",344948,343984,964,0.279462411725825
2,20,2011,"27",172457,172999,542,0.314281241120975
2,20,2011,"28",109144,109033,111,0.101700505753866
2,20,2011,"29",209422,209419,3,0.00143251425351682
2,20,2011,"30",33211,33240,29,0.087320466110626
2,20,2011,"31",63186,63187,1,0.00158262906340012
2,20,2011,"32",89876,89917,41,0.0456184075837821
2,20,2011,"33",41408,41568,160,0.386398763523957
2,20,2011,"34",263510,265029,1519,0.576448711623847
2,20,2011,"35",71632,71676,44,0.0614250614250614
2,20,2011,"36",708276,711216,2940,0.41509242159836
2,20,2011,"37",333614,332792,822,0.246392537483439
2,20,2011,"38",28376,28307,69,0.243163236537919
2,20,2011,"39",385215,386807,1592,0.413275703178744
2,20,2011,"40",135815,135283,532,0.39170931045908
2,20,2011,"41",129273,128920,353,0.273065527991151
2,20,2011,"42",436295,437746,1451,0.332573144317492
2,20,2011,"44",41556,41400,156,0.375397054576956
2,20,2011,"45",169450,169757,307,0.181174387724993
2,20,2011,"46",28157,28089,68,0.241503001029939
2,20,2011,"47",220971,220983,12,0.00543057686302727
2,20,2011,"48",913389,914464,1075,0.117693556633592
2,20,2011,"49",115534,116455,921,0.797167933249087
2,20,2011,"50",21233,21160,73,0.343804455328969
2,20,2011,"51",283109,283806,697,0.246194928455118
2,20,2011,"53",232115,231667,448,0.193007776317774
2,20,2011,"54",59758,59991,233,0.389905954014525
2,20,2011,"55",189860,189362,498,0.262298535763194
2,20,2011,"56",19779,19581,198,1.00106173214015
2,25,2011,"01",157023,157351,328,0.208886596231125
2,25,2011,"02",26855,27321,466,1.73524483336436
2,25,2011,"04",214612,212412,2200,1.02510577227741
2,25,2011,"05",95982,95562,420,0.437582046633744
2,25,2011,"06",1341880,1346806,4926,0.367096908814499
2,25,2011,"08",182829,183413,584,0.319424161374837
2,25,2011,"09",107509,108056,547,0.508794612544066
2,25,2011,"10",29137,29110,27,0.0926656828087998
2,25,2011,"11",39741,40208,467,1.17510882967213
2,25,2011,"12",591985,595757,3772,0.637178306882776
2,25,2011,"13",338963,338137,826,0.243684413933084
2,25,2011,"15",47748,47715,33,0.0691128424227193
2,25,2011,"16",51455,51632,177,0.343989894082208
2,25,2011,"17",449849,449797,52,0.0115594343879835
2,25,2011,"18",207812,208058,246,0.118376224664601
2,25,2011,"19",95780,95700,80,0.0835247442054709
2,25,2011,"20",96620,96820,200,0.206996481059822
2,25,2011,"21",139638,139611,27,0.0193357109096378
2,25,2011,"22",167458,168263,805,0.48071755305808
2,25,2011,"23",36997,37076,79,0.213530826823797
2,25,2011,"24",202245,203147,902,0.445993720487528
2,25,2011,"25",228049,230002,1953,0.856394897587799
2,25,2011,"26",291922,292382,460,0.157576338885045
2,25,2011,"27",184947,184471,476,0.257371030619583
2,25,2011,"28",99580,99846,266,0.267121912030528
2,25,2011,"29",201527,201758,231,0.114624839351551
2,25,2011,"30",31064,31077,13,0.0418490857584342
2,25,2011,"31",62836,62898,62,0.0986695524858361
2,25,2011,"32",95822,95351,471,0.491536390390516
2,25,2011,"33",36503,36601,98,0.268471084568392
2,25,2011,"34",275922,277302,1380,0.500141344292952
2,25,2011,"35",69169,68922,247,0.357096387109832
2,25,2011,"36",707766,712395,4629,0.654029721687676
2,25,2011,"37",317867,317794,73,0.022965579943813
2,25,2011,"38",23634,23743,109,0.461199966150461
2,25,2011,"39",360466,360717,251,0.0696320873535923
2,25,2011,"40",130533,130679,146,0.111849110952786
2,25,2011,"41",130834,130857,23,0.0175795282571809
2,25,2011,"42",395094,396850,1756,0.444451193893099
2,25,2011,"44",32816,33023,207,0.630789858605558
2,25,2011,"45",153471,152326,1145,0.746069289963576
2,25,2011,"46",26753,26809,56,0.209322318992263
2,25,2011,"47",211707,210898,809,0.382131908722905
2,25,2011,"48",924159,926329,2170,0.234808079562067
2,25,2011,"49",109158,109063,95,0.0870298100001832
2,25,2011,"50",17649,17768,119,0.674259164825203
2,25,2011,"51",283781,284907,1126,0.396784844651333
2,25,2011,"53",238093,238007,86,0.0361203395311916
2,25,2011,"54",52536,52686,150,0.285518501598904
2,25,2011,"55",182681,182449,232,0.126997334150787
2,25,2011,"56",19414,19477,63,0.324508086947564
2,30,2011,"01",154895,154799,96,0.0619774686077666
2,30,2011,"02",23662,24016,354,1.49606964753613
2,30,2011,"04",209135,208961,174,0.0831998469887871
2,30,2011,"05",94226,94094,132,0.14008872285781
2,30,2011,"06",1296888,1300916,4028,0.310589657703672
2,30,2011,"08",178398,178746,348,0.195069451451249
2,30,2011,"09",105870,106409,539,0.509114952299991
2,30,2011,"10",28379,28572,193,0.68008034109729
2,30,2011,"11",30851,31494,643,2.08421120871285
2,30,2011,"12",569991,574439,4448,0.780363198717173
2,30,2011,"13",344767,344286,481,0.139514512699881
2,30,2011,"15",44708,44770,62,0.138677641585399
2,30,2011,"16",51547,51389,158,0.306516383106679
2,30,2011,"17",440554,440306,248,0.0562927586629562
2,30,2011,"18",208123,207633,490,0.2354376978998
2,30,2011,"19",93914,93922,8,0.00851843175671359
2,30,2011,"20",91226,91246,20,0.0219235744195734
2,30,2011,"21",142364,142056,308,0.216346829254587
2,30,2011,"22",153498,154248,750,0.48860571473244
2,30,2011,"23",36738,36763,25,0.0680494311067559
2,30,2011,"24",195354,195982,628,0.321467694544263
2,30,2011,"25",210768,211890,1122,0.532338874971533
2,30,2011,"26",293412,293317,95,0.0323776805311303
2,30,2011,"27",175431,176040,609,0.347145031379859
2,30,2011,"28",98099,98027,72,0.0733952435804646
2,30,2011,"29",192209,192445,236,0.122783012241883
2,30,2011,"30",29575,29592,17,0.0574809805579036
2,30,2011,"31",59340,59479,139,0.234243343444557
2,30,2011,"32",94310,94240,70,0.0742233061181211
2,30,2011,"33",36496,36514,18,0.0493204734765454
2,30,2011,"34",284838,285521,683,0.239785421888933
2,30,2011,"35",64717,64959,242,0.37393575103914
2,30,2011,"36",663888,666676,2788,0.419950353071602
2,30,2011,"37",320476,319611,865,0.269911007376527
2,30,2011,"38",20433,20517,84,0.411099691675231
2,30,2011,"39",354482,354517,35,0.00987356198622215
2,30,2011,"40",122264,122585,321,0.262546620427926
2,30,2011,"41",131510,131667,157,0.119382556459585
2,30,2011,"42",375389,376110,721,0.192067428720607
2,30,2011,"44",31780,31794,14,0.0440528634361234
2,30,2011,"45",149321,148973,348,0.233054962128569
2,30,2011,"46",25310,25266,44,0.173844330304228
2,30,2011,"47",210250,209916,334,0.158858501783591
2,30,2011,"48",904687,906573,1886,0.208469890691477
2,30,2011,"49",109418,109283,135,0.123380065437131
2,30,2011,"50",17749,17751,2,0.0112682404642515
2,30,2011,"51",273711,274429,718,0.262320476707184
2,30,2011,"53",231520,231595,75,0.032394609536973
2,30,2011,"54",56460,56247,213,0.377258235919235
2,30,2011,"55",176529,176678,149,0.0844053951475395
2,30,2011,"56",18199,18242,43,0.236276718501017
2,35,2011,"01",151554,151794,240,0.158359396650699
2,35,2011,"02",21214,21512,298,1.40473272367305
2,35,2011,"04",200948,201120,172,0.0855942830981149
2,35,2011,"05",89982,90107,125,0.138916672223334
2,35,2011,"06",1254773,1258323,3550,0.282919699419736
2,35,2011,"08",167595,167834,239,0.142605686327158
2,35,2011,"09",107960,107961,1,0.000926268988514265
2,35,2011,"10",27153,27147,6,0.0220970058557066
2,35,2011,"11",21784,22216,432,1.98310686742563
2,35,2011,"12",575209,577845,2636,0.458268212075958
2,35,2011,"13",344368,343919,449,0.130383775495981
2,35,2011,"15",41502,41587,85,0.204809406775577
2,35,2011,"16",46975,47083,108,0.2299095263438
2,35,2011,"17",415656,416136,480,0.115480108551302
2,35,2011,"18",201333,201564,231,0.114735289296837
2,35,2011,"19",84975,85190,215,0.253015592821418
2,35,2011,"20",83261,83547,286,0.343498156399755
2,35,2011,"21",137397,137349,48,0.0349352605952095
2,35,2011,"22",136235,137281,1046,0.767790949462326
2,35,2011,"23",38491,38320,171,0.444259697072043
2,35,2011,"24",188810,189140,330,0.174778878237382
2,35,2011,"25",205481,205741,260,0.126532380122736
2,35,2011,"26",293192,292551,641,0.218628066250102
2,35,2011,"27",157272,157590,318,0.202197466809095
2,35,2011,"28",93002,93056,54,0.0580632674566138
2,35,2011,"29",178101,178484,383,0.215046518548464
2,35,2011,"30",26473,26571,98,0.370188493937219
2,35,2011,"31",53645,53687,42,0.0782924783297605
2,35,2011,"32",90654,90840,186,0.20517572307896
2,35,2011,"33",39001,38691,310,0.794851414066306
2,35,2011,"34",287515,288357,842,0.292854285863346
2,35,2011,"35",60634,60731,97,0.159976250948313
2,35,2011,"36",618340,621535,3195,0.516706019342109
2,35,2011,"37",323367,322859,508,0.157097044534538
2,35,2011,"38",17625,17636,11,0.0624113475177305
2,35,2011,"39",345027,344696,331,0.0959345210664673
2,35,2011,"40",113095,113420,325,0.287369026040055
2,35,2011,"41",121404,122106,702,0.57823465454186
2,35,2011,"42",366424,366245,179,0.0488505119751981
2,35,2011,"44",30730,30770,40,0.130165961601041
2,35,2011,"45",145219,145027,192,0.132214104215013
2,35,2011,"46",22124,22161,37,0.167239197251853
2,35,2011,"47",205831,205971,140,0.0680169653745063
2,35,2011,"48",879380,880770,1390,0.158065910073006
2,35,2011,"49",89576,90511,935,1.04380637670805
2,35,2011,"50",17282,17332,50,0.289318365929869
2,35,2011,"51",263072,263563,491,0.186640919596156
2,35,2011,"53",216088,216529,441,0.204083521528266
2,35,2011,"54",55994,56038,44,0.0785798478408401
2,35,2011,"55",164053,164286,233,0.142027271674398
2,35,2011,"56",15822,15878,56,0.353937555302743
2,40,2011,"01",159376,160192,816,0.511996787471137
2,40,2011,"02",22260,22655,395,1.77448337825696
2,40,2011,"04",205459,206134,675,0.328532699954735
2,40,2011,"05",92680,92982,302,0.3258523953388
2,40,2011,"06",1314290,1315327,1037,0.0789019166241849
2,40,2011,"08",173886,174309,423,0.243262827369656
2,40,2011,"09",132083,131493,590,0.446688824451292
2,40,2011,"10",31189,31112,77,0.246881913495143
2,40,2011,"11",19190,19464,274,1.42782699322564
2,40,2011,"12",633542,636410,2868,0.452692954847508
2,40,2011,"13",360475,361713,1238,0.34343574450378
2,40,2011,"15",44327,44306,21,0.0473751889367654
2,40,2011,"16",47663,47781,118,0.247571491513333
2,40,2011,"17",439122,439705,583,0.132764926375814
2,40,2011,"18",213068,213443,375,0.176000150186795
2,40,2011,"19",92842,92733,109,0.117403761228754
2,40,2011,"20",86871,86761,110,0.126624535230399
2,40,2011,"21",146827,147301,474,0.322828907489767
2,40,2011,"22",146057,146553,496,0.339593446394216
2,40,2011,"23",45874,45833,41,0.0893752452369534
2,40,2011,"24",216045,215882,163,0.0754472447869657
2,40,2011,"25",237845,237496,349,0.146734217662764
2,40,2011,"26",333635,333621,14,0.0041962024367947
2,40,2011,"27",174717,174469,248,0.141943829163733
2,40,2011,"28",96893,97237,344,0.355030807179053
2,40,2011,"29",192084,192361,277,0.144207742446013
2,40,2011,"30",28710,28662,48,0.167189132706374
2,40,2011,"31",54691,54774,83,0.151761715821616
2,40,2011,"32",93470,93920,450,0.481437894511608
2,40,2011,"33",48076,47955,121,0.251684832348781
2,40,2011,"34",328637,328317,320,0.097371872308961
2,40,2011,"35",63131,63113,18,0.0285121414202214
2,40,2011,"36",687334,687896,562,0.0817651971239601
2,40,2011,"37",345400,346274,874,0.253039953676896
2,40,2011,"38",18616,18597,19,0.102062741727546
2,40,2011,"39",384120,384571,451,0.117411225658648
2,40,2011,"40",115123,115605,482,0.418682626408276
2,40,2011,"41",125188,125743,555,0.443333226826852
2,40,2011,"42",426531,425738,793,0.185918491270271
2,40,2011,"44",36817,36730,87,0.236303881359155
2,40,2011,"45",156756,156898,142,0.0905866442113858
2,40,2011,"46",23197,23140,57,0.245721429495193
2,40,2011,"47",220428,221163,735,0.333442212423104
2,40,2011,"48",873557,877257,3700,0.423555646626379
2,40,2011,"49",78789,79377,588,0.746297071926284
2,40,2011,"50",21092,21018,74,0.35084392186611
2,40,2011,"51",289485,289460,25,0.00863602604625456
2,40,2011,"53",231078,231042,36,0.0155791550904889
2,40,2011,"54",59932,60159,227,0.378762597610625
2,40,2011,"55",186445,185893,552,0.2960658639277
2,40,2011,"56",16098,16142,44,0.273325878991179
2,45,2011,"01",172290,172641,351,0.203726275465784
2,45,2011,"02",24839,25134,295,1.18764845605701
2,45,2011,"04",209852,209900,48,0.0228732630615863
2,45,2011,"05",101021,101003,18,0.0178180774294454
2,45,2011,"06",1323873,1326519,2646,0.199868114237544
2,45,2011,"08",179791,179316,475,0.264195649392906
2,45,2011,"09",146161,146425,264,0.180622737939669
2,45,2011,"10",34136,34252,116,0.339817201781111
2,45,2011,"11",18906,19085,179,0.946789379033111
2,45,2011,"12",697425,700713,3288,0.47144854285407
2,45,2011,"13",364956,366194,1238,0.339218974342112
2,45,2011,"15",46190,46236,46,0.09958865555315
2,45,2011,"16",50138,50061,77,0.153576129881527
2,45,2011,"17",461541,462112,571,0.123715986228742
2,45,2011,"18",230719,230799,80,0.0346742140872663
2,45,2011,"19",103804,103350,454,0.4373627220531
2,45,2011,"20",96811,96290,521,0.538161985724763
2,45,2011,"21",159080,159127,47,0.0295448830776968
2,45,2011,"22",160761,161079,318,0.197809170134548
2,45,2011,"23",52411,52543,132,0.25185552651161
2,45,2011,"24",234925,235313,388,0.165159093327658
2,45,2011,"25",258311,259195,884,0.342223134129015
2,45,2011,"26",362716,363475,759,0.209254623451957
2,45,2011,"27",195068,194691,377,0.193265938031866
2,45,2011,"28",103454,103553,99,0.0956947048929959
2,45,2011,"29",214985,214566,419,0.194897318417564
2,45,2011,"30",33638,33404,234,0.695641833640526
2,45,2011,"31",61298,60983,315,0.513882997813958
2,45,2011,"32",92682,93135,453,0.488768045575193
2,45,2011,"33",55301,55220,81,0.146471130720963
2,45,2011,"34",352879,354394,1515,0.429325632865657
2,45,2011,"35",70132,69758,374,0.533280100382137
2,45,2011,"36",733628,737151,3523,0.480216131336318
2,45,2011,"37",351608,352567,959,0.272746922709381
2,45,2011,"38",21878,21746,132,0.603345826858031
2,45,2011,"39",417839,417789,50,0.0119663315296083
2,45,2011,"40",125718,125487,231,0.183744571183124
2,45,2011,"41",127655,127909,254,0.198973796561043
2,45,2011,"42",470668,470792,124,0.0263455344319138
2,45,2011,"44",40526,40669,143,0.352859892414746
2,45,2011,"45",168078,168253,175,0.104118326015302
2,45,2011,"46",27018,26880,138,0.510770597379525
2,45,2011,"47",233868,234220,352,0.150512254776199
2,45,2011,"48",874553,874530,23,0.00262991493940333
2,45,2011,"49",75467,75549,82,0.108656763883552
2,45,2011,"50",24315,24342,27,0.111042566317088
2,45,2011,"51",309635,310113,478,0.154375312868377
2,45,2011,"53",238242,237929,313,0.131379017973321
2,45,2011,"54",64668,64854,186,0.287622935609575
2,45,2011,"55",210889,210770,119,0.0564277890264547
2,45,2011,"56",18438,18303,135,0.732183534005857
2,50,2011,"01",179833,180073,240,0.133457151913164
2,50,2011,"02",26617,26972,355,1.33373407972348
2,50,2011,"04",216608,216814,206,0.0951026739547939
2,50,2011,"05",103568,103553,15,0.0144832380658118
2,50,2011,"06",1313640,1317335,3695,0.28127949818824
2,50,2011,"08",189136,189064,72,0.0380678453599526
2,50,2011,"09",147061,147428,367,0.249556306566663
2,50,2011,"10",34829,34847,18,0.0516810703723908
2,50,2011,"11",18970,19072,102,0.537691091196626
2,50,2011,"12",704116,707661,3545,0.503468178538763
2,50,2011,"13",349974,351356,1382,0.394886477281169
2,50,2011,"15",48388,48439,51,0.105398032570059
2,50,2011,"16",53804,53661,143,0.265779495948257
2,50,2011,"17",478218,478608,390,0.0815527646387213
2,50,2011,"18",241343,241309,34,0.014087833498382
2,50,2011,"19",112455,112272,183,0.162731759370415
2,50,2011,"20",104456,104131,325,0.31113578923183
2,50,2011,"21",164452,164556,104,0.06324033760611
2,50,2011,"22",169182,169607,425,0.251208757432824
2,50,2011,"23",56977,57075,98,0.171999227758569
2,50,2011,"24",233504,234035,531,0.227405097985473
2,50,2011,"25",258713,259417,704,0.272116205988876
2,50,2011,"26",388893,388648,245,0.0629993340070405
2,50,2011,"27",204965,205190,225,0.109774839606762
2,50,2011,"28",108166,108121,45,0.0416027217425069
2,50,2011,"29",228428,228423,5,0.00218887351813263
2,50,2011,"30",39751,39543,208,0.523257276546502
2,50,2011,"31",65780,65734,46,0.0699300699300699
2,50,2011,"32",91303,91524,221,0.242051192184266
2,50,2011,"33",57711,57637,74,0.128225121727227
2,50,2011,"34",350339,351323,984,0.28087081369759
2,50,2011,"35",75936,75872,64,0.0842815002107038
2,50,2011,"36",739547,741562,2015,0.272464089503439
2,50,2011,"37",351582,352071,489,0.139085618717682
2,50,2011,"38",24998,24870,128,0.512040963277062
2,50,2011,"39",453147,452471,676,0.149178964000644
2,50,2011,"40",135417,135288,129,0.0952613039721748
2,50,2011,"41",140790,140576,214,0.151999431777825
2,50,2011,"42",502843,502215,628,0.124889876164131
2,50,2011,"44",42168,42239,71,0.168374122557389
2,50,2011,"45",171539,171499,40,0.0233183124537277
2,50,2011,"46",29913,29825,88,0.294186474108247
2,50,2011,"47",239024,238959,65,0.0271939219492603
2,50,2011,"48",866459,867054,595,0.0686703006143395
2,50,2011,"49",77990,77940,50,0.0641107834337736
2,50,2011,"50",26834,26802,32,0.119251695610047
2,50,2011,"51",307738,308035,297,0.0965106681657774
2,50,2011,"53",250838,250117,721,0.287436512809064
2,50,2011,"54",71917,71663,254,0.353184921506737
2,50,2011,"55",221482,221816,334,0.150802322536369
2,50,2011,"56",21647,21564,83,0.383424954959117
2,5,2011,"01",149593,149588,5,0.00334240238513834
2,5,2011,"02",24695,25044,349,1.41324154687184
2,5,2011,"04",221513,220493,1020,0.460469588692312
2,5,2011,"05",96637,96666,29,0.0300092097229839
2,5,2011,"06",1233222,1230686,2536,0.205640184816683
2,5,2011,"08",171625,171727,102,0.0594319009468318
2,5,2011,"09",107137,107332,195,0.18200994987726
2,5,2011,"10",27639,27692,53,0.191758023083324
2,5,2011,"11",13627,13325,302,2.21618844940192
2,5,2011,"12",528636,530564,1928,0.364712202725505
2,5,2011,"13",340786,340795,9,0.00264095356029884
2,5,2011,"15",40673,40601,72,0.17702161138839
2,5,2011,"16",59086,59223,137,0.231865416511526
2,5,2011,"17",416876,416210,666,0.159759736708278
2,5,2011,"18",215265,215611,346,0.160732120874271
2,5,2011,"19",98162,98523,361,0.367759418104766
2,5,2011,"20",98866,99299,433,0.437966540570065
2,5,2011,"21",137692,138231,539,0.391453388722656
2,5,2011,"22",149734,150093,359,0.239758505082346
2,5,2011,"23",35538,35630,92,0.258877820924081
2,5,2011,"24",179802,179889,87,0.0483865585477358
2,5,2011,"25",187351,187653,302,0.161194762771482
2,5,2011,"26",304676,304856,180,0.0590791529362339
2,5,2011,"27",174033,174804,771,0.443019427349985
2,5,2011,"28",100518,100586,68,0.0676495752004616
2,5,2011,"29",189768,190396,628,0.330930399224316
2,5,2011,"30",29910,30042,132,0.441323971915747
2,5,2011,"31",63458,63633,175,0.275772952188849
2,5,2011,"32",89757,89308,449,0.500239535635104
2,5,2011,"33",37401,37501,100,0.267372530146253
2,5,2011,"34",273981,274267,286,0.104386800544563
2,5,2011,"35",71622,71004,618,0.862863366004859
2,5,2011,"36",564520,565441,921,0.163147452703181
2,5,2011,"37",311611,311133,478,0.153396382027592
2,5,2011,"38",20201,20409,208,1.02965199742587
2,5,2011,"39",360698,361110,412,0.114222978780032
2,5,2011,"40",127469,127606,137,0.107477112082153
2,5,2011,"41",115759,115773,14,0.0120940920360404
2,5,2011,"42",366495,366708,213,0.0581181189375026
2,5,2011,"44",29230,29274,44,0.150530277112556
2,5,2011,"45",145734,145824,90,0.0617563506113879
2,5,2011,"46",27556,27739,183,0.664102191900131
2,5,2011,"47",201748,201945,197,0.0976465689870532
2,5,2011,"48",957305,954063,3242,0.338659048056784
2,5,2011,"49",123691,123776,85,0.0687196319861591
2,5,2011,"50",16539,16622,83,0.5018441260052
2,5,2011,"51",252249,252524,275,0.109019262712637
2,5,2011,"53",210903,211595,692,0.328112923950821
2,5,2011,"54",51247,51416,169,0.329775401486916
2,5,2011,"55",179029,179210,181,0.101100938954024
2,5,2011,"56",18324,18545,221,1.20606854398603
2,55,2011,"01",166846,166871,25,0.0149838773479736
2,55,2011,"02",24048,24524,476,1.979374584165
2,55,2011,"04",201905,201955,50,0.0247641217404225
2,55,2011,"05",97332,97237,95,0.0976040767681749
2,55,2011,"06",1172388,1175391,3003,0.256143870459268
2,55,2011,"08",172356,172287,69,0.0400334192021165
2,55,2011,"09",128227,128646,419,0.326764254018264
2,55,2011,"10",31761,31764,3,0.00944554642486068
2,55,2011,"11",18753,18764,11,0.0586572815016264
2,55,2011,"12",652308,655068,2760,0.423113007965562
2,55,2011,"13",310336,310742,406,0.130825943493504
2,55,2011,"15",47574,47517,57,0.119813343422878
2,55,2011,"16",50341,50226,115,0.228442025386862
2,55,2011,"17",427010,427590,580,0.135828200744713
2,55,2011,"18",219492,219472,20,0.00911194941045687
2,55,2011,"19",104635,104317,318,0.303913604434463
2,55,2011,"20",94807,94645,162,0.170873458710855
2,55,2011,"21",151911,151668,243,0.159962083061793
2,55,2011,"22",155274,155573,299,0.192562824426498
2,55,2011,"23",53907,53897,10,0.0185504665442336
2,55,2011,"24",204706,205035,329,0.16071829843776
2,55,2011,"25",230948,231358,410,0.177529140758959
2,55,2011,"26",357995,358719,724,0.202237461417059
2,55,2011,"27",180833,180783,50,0.0276498205526646
2,55,2011,"28",99699,99711,12,0.0120362290494388
2,55,2011,"29",206774,206841,67,0.0324025264298219
2,55,2011,"30",39040,38966,74,0.189549180327869
2,55,2011,"31",61025,60748,277,0.45391233101188
2,55,2011,"32",85640,85897,257,0.300093414292387
2,55,2011,"33",50069,50142,73,0.14579879765923
2,55,2011,"34",302900,304196,1296,0.42786398151205
2,55,2011,"35",72771,72532,239,0.328427532945816
2,55,2011,"36",660627,661815,1188,0.179829162295819
2,55,2011,"37",325776,325359,417,0.128002062767055
2,55,2011,"38",23188,23158,30,0.129377264102122
2,55,2011,"39",413290,413307,17,0.00411333446248397
2,55,2011,"40",124358,124289,69,0.0554849708100806
2,55,2011,"41",142700,142409,291,0.203924316748423
2,55,2011,"42",462067,462009,58,0.0125522922000489
2,55,2011,"44",37854,38006,152,0.401542769588419
2,55,2011,"45",164610,164306,304,0.184678938096106
2,55,2011,"46",27866,27791,75,0.269145194861121
2,55,2011,"47",222843,222726,117,0.0525033319422194
2,55,2011,"48",761810,762799,989,0.129822396660585
2,55,2011,"49",70107,70128,21,0.0299542128460781
2,55,2011,"50",25172,25194,22,0.0873986969648816
2,55,2011,"51",274416,274661,245,0.0892805084251647
2,55,2011,"53",237887,237454,433,0.182019193987061
2,55,2011,"54",71314,71097,217,0.304288078077236
2,55,2011,"55",198795,198649,146,0.0734424910083252
2,55,2011,"56",20538,20557,19,0.0925114422046937
2,60,2011,"01",151793,151889,96,0.0632440231104201
2,60,2011,"02",17690,18204,514,2.9055963821368
2,60,2011,"04",194788,194669,119,0.0610920590590796
2,60,2011,"05",91201,90992,209,0.229164153901821
2,60,2011,"06",1009681,1011927,2246,0.222446495477284
2,60,2011,"08",147354,147684,330,0.22395048658333
2,60,2011,"09",110972,110898,74,0.0666834877266337
2,60,2011,"10",29754,29786,32,0.107548564898837
2,60,2011,"11",17286,17294,8,0.0462802267731112
2,60,2011,"12",632514,633238,724,0.114463869574428
2,60,2011,"13",277573,277705,132,0.0475550575884542
2,60,2011,"15",43061,43327,266,0.617728338868117
2,60,2011,"16",44801,44948,147,0.328117675944733
2,60,2011,"17",368404,369187,783,0.212538408920641
2,60,2011,"18",192927,193048,121,0.0627180228791201
2,60,2011,"19",90707,90984,277,0.305378857199555
2,60,2011,"20",80439,80492,53,0.0658884372008603
2,60,2011,"21",137209,137227,18,0.0131186729733472
2,60,2011,"22",134628,134975,347,0.257747273969754
2,60,2011,"23",48393,48647,254,0.524869299278821
2,60,2011,"24",178299,178016,283,0.158722146506711
2,60,2011,"25",205447,205576,129,0.0627899166208317
2,60,2011,"26",312542,313645,1103,0.352912568550787
2,60,2011,"27",152179,153125,946,0.621636362441598
2,60,2011,"28",88401,88552,151,0.170812547369374
2,60,2011,"29",184118,184321,203,0.110255379702148
2,60,2011,"30",33107,33239,132,0.398707222037636
2,60,2011,"31",52225,52420,195,0.373384394447104
2,60,2011,"32",80448,80473,25,0.0310759745425617
2,60,2011,"33",44032,44018,14,0.0317950581395349
2,60,2011,"34",265121,264691,430,0.162190094334285
2,60,2011,"35",65634,65743,109,0.166072462443246
2,60,2011,"36",593507,593514,7,0.00117943006569425
2,60,2011,"37",299232,298975,257,0.085886536199337
2,60,2011,"38",18700,18749,49,0.262032085561497
2,60,2011,"39",368099,368339,240,0.0651998511270066
2,60,2011,"40",111357,111193,164,0.147274082455526
2,60,2011,"41",129247,129849,602,0.465774834232129
2,60,2011,"42",409210,409131,79,0.0193054910681557
2,60,2011,"44",32522,32470,52,0.159891765574073
2,60,2011,"45",156529,156073,456,0.291319819330603
2,60,2011,"46",23155,23340,185,0.798963506801987
2,60,2011,"47",203486,203321,165,0.0810866595244882
2,60,2011,"48",649735,650489,754,0.116047311596266
2,60,2011,"49",58917,59041,124,0.210465570208938
2,60,2011,"50",22090,22218,128,0.579447713897691
2,60,2011,"51",243362,242888,474,0.194771574855565
2,60,2011,"53",208864,208861,3,0.00143634135130994
2,60,2011,"54",67209,67334,125,0.185986995789254
2,60,2011,"55",168987,169899,912,0.539686484759183
2,60,2011,"56",17014,17053,39,0.229222992829435
2,65,2011,"01",114766,114752,14,0.0121987348169318
2,65,2011,"02",10815,11238,423,3.91123439667129
2,65,2011,"04",155441,155059,382,0.245752407665931
2,65,2011,"05",71467,71104,363,0.507926735416346
2,65,2011,"06",725492,729356,3864,0.532604081092555
