"","prov","year","month","pop","assault","drownings","falls","other","suicide","transport","tmean","anomal"
"6061","Madrid",2000,1,5329601,7,8,18,43,12,33,3.43443299934907,-1.80807868884881
"6062","Madrid",2000,2,5333565.66666667,5,4,14,36,16,32,9.09474841464547,2.9213193419428
"6063","Madrid",2000,3,5337530.33333333,4,7,13,39,17,39,10.1878905213564,0.994490856534201
"6064","Madrid",2000,4,5341495,2,3,6,38,19,34,9.18674532776977,-2.6204834056087
"6065","Madrid",2000,5,5345459.66666667,7,10,15,31,25,41,16.4181662695418,0.551658003583581
"6066","Madrid",2000,6,5349424.33333333,5,9,10,43,16,33,21.5372970743728,0.0344214998949752
"6067","Madrid",2000,7,5353389,5,15,12,35,14,47,22.7591420175798,-1.69513537272651
"6068","Madrid",2000,8,5357672.33333333,7,15,9,44,26,56,23.1959499733869,-0.947823751788523
"6069","Madrid",2000,9,5361955.66666667,4,6,12,48,21,49,19.8467862000901,-0.0380108562052044
"6070","Madrid",2000,10,5366239,4,5,17,42,20,52,13.6280766235647,-0.989288789452901
"6071","Madrid",2000,11,5370522.33333333,2,7,12,42,17,35,7.4558203729076,-1.06323991303327
"6072","Madrid",2000,12,5374805.66666667,4,4,9,40,20,37,6.49545521410415,0.780701813558955
"6073","Madrid",2001,1,5379089,3,7,16,40,27,38,6.04044721961677,0.797935531418886
"6074","Madrid",2001,2,5383400.83333333,2,1,12,40,17,35,6.85283591914692,0.679406846444246
"6075","Madrid",2001,3,5387712.66666667,3,8,13,30,14,22,10.7978297194098,1.60443005458763
"6076","Madrid",2001,4,5392024.5,1,7,13,28,23,37,11.7262853665704,-0.0809433668081017
"6077","Madrid",2001,5,5396336.33333333,4,7,14,30,18,30,15.2764706938171,-0.590037572141112
"6078","Madrid",2001,6,5400648.16666667,4,9,8,22,22,49,22.185211040416,0.682335465938156
"6079","Madrid",2001,7,5404960,6,10,12,42,21,50,22.8507545381444,-1.60352285216189
"6080","Madrid",2001,8,5417200.83333333,5,13,13,42,17,44,24.3672873034729,0.223513578297474
"6081","Madrid",2001,9,5429441.66666667,9,6,10,37,21,40,19.2397300209852,-0.645067035310039
"6082","Madrid",2001,10,5441682.5,1,0,8,39,26,32,15.1675085468171,0.550143133799446
"6083","Madrid",2001,11,5453923.33333333,3,7,12,50,21,35,6.68776765852607,-1.83129262741481
"6084","Madrid",2001,12,5466164.16666667,5,3,15,45,24,42,3.05756790598884,-2.65718549455635
"6085","Madrid",2002,1,5478405,5,3,15,36,20,53,6.00128204618489,0.758770357987006
"6086","Madrid",2002,2,5492274.5,7,2,8,29,13,24,7.37226631282472,1.19883724012205
"6087","Madrid",2002,3,5506144,3,13,14,35,21,36,9.61889450316171,0.425494838339556
"6088","Madrid",2002,4,5520013.5,3,4,12,34,21,38,11.9240438110402,0.116815077661768
"6089","Madrid",2002,5,5533883,11,4,18,25,22,27,14.0672919094658,-1.79921635649244
"6090","Madrid",2002,6,5547752.5,6,9,7,36,24,36,22.1733191308522,0.670443556374394
"6091","Madrid",2002,7,5561622,4,15,12,38,31,43,23.350476564183,-1.10380082612323
"6092","Madrid",2002,8,5574489.33333333,8,15,11,40,15,56,22.4305239309502,-1.71324979422518
"6093","Madrid",2002,9,5587356.66666667,5,2,15,38,19,35,18.3950594230897,-1.48973763320559
"6094","Madrid",2002,10,5600224,3,7,20,39,29,35,13.8112631419451,-0.80610227107252
"6095","Madrid",2002,11,5613091.33333333,8,6,15,17,27,35,8.81931078646245,0.300250500521575
"6096","Madrid",2002,12,5625958.66666667,4,5,15,42,25,36,7.19444959395428,1.47969619340908
"6097","Madrid",2003,1,5638826,3,4,21,31,17,17,4.53444484839121,-0.708066839806674
"6098","Madrid",2003,2,5650427.16666667,13,5,18,33,19,33,5.05189935352367,-1.121529719179
"6099","Madrid",2003,3,5662028.33333333,7,5,17,40,20,35,10.6171706600928,1.4237709952706
"6100","Madrid",2003,4,5673629.5,11,4,11,28,21,42,11.75434894785,-0.0528797855284573
"6101","Madrid",2003,5,5685230.66666667,6,3,20,39,27,41,16.7894916012662,0.92298333530802
"6102","Madrid",2003,6,5696831.83333333,4,10,11,47,36,39,23.9906804924601,2.48780491798228
"6103","Madrid",2003,7,5708433,13,14,15,30,28,40,24.5261712547978,0.0718938644915568
"6104","Madrid",2003,8,5718122.16666667,7,10,12,30,26,56,25.8052595331762,1.66148580800082
"6105","Madrid",2003,9,5727811.33333333,4,4,17,36,27,29,20.3851518060379,0.500354749742609
"6106","Madrid",2003,10,5737500.5,6,6,10,28,27,32,12.8178518176496,-1.799513595368
"6107","Madrid",2003,11,5747189.66666667,2,5,14,31,14,29,9.1574800684636,0.63841978252273
"6108","Madrid",2003,12,5756878.83333333,8,10,14,42,17,44,5.52262963902958,-0.192123761515615
"6109","Madrid",2004,1,5766568,2,15,15,26,21,36,6.06775797856967,0.825246290371788
"6110","Madrid",2004,2,5773466.66666667,5,18,16,31,26,24,6.57384877683047,0.400419704127801
"6111","Madrid",2004,3,5780365.33333333,180,25,17,36,29,26,7.76590367114306,-1.42749599367909
"6112","Madrid",2004,4,5787264,8,15,20,39,30,37,10.4007333839575,-1.406495349421
"6113","Madrid",2004,5,5794162.66666667,6,15,12,28,33,29,13.5810625756882,-2.28544569027
"6114","Madrid",2004,6,5801061.33333333,4,14,12,36,26,26,22.712716770734,1.20984119625617
"6115","Madrid",2004,7,5807960,8,28,14,33,21,34,24.0819245979882,-0.372352792318065
"6116","Madrid",2004,8,5817664.5,2,34,13,36,27,35,23.050710513508,-1.09306321166742
"6117","Madrid",2004,9,5827369,3,27,15,26,20,32,20.9976258423911,1.1128287860958
"6118","Madrid",2004,10,5837073.5,3,18,11,47,23,28,14.3598629884324,-0.257502424585191
"6119","Madrid",2004,11,5846778,5,10,12,24,21,25,8.01041703905685,-0.508643246884029
"6120","Madrid",2004,12,5856482.5,7,24,16,43,27,25,5.64814720089545,-0.0666061996497405
"6121","Madrid",2005,1,5866187,3,31,21,52,24,28,4.31808955947081,-0.924422128727075
"6122","Madrid",2005,2,5873878.83333333,4,24,10,26,23,22,3.36017039256391,-2.81325868013876
"6123","Madrid",2005,3,5881570.66666667,6,22,11,37,23,34,9.02567783391648,-0.167721830905679
"6124","Madrid",2005,4,5889262.5,5,28,10,33,23,24,12.2078295191067,0.400600785728225
"6125","Madrid",2005,5,5896954.33333333,4,17,11,32,30,33,17.4232757080407,1.55676744208248
"6126","Madrid",2005,6,5904646.16666667,5,16,10,37,24,38,23.6202024796057,2.11732690512791
"6127","Madrid",2005,7,5912338,6,24,8,27,28,38,25.0953983974361,0.641121007129847
"6128","Madrid",2005,8,5919215.5,3,29,7,41,17,29,24.2582272494525,0.114453524277081
"6129","Madrid",2005,9,5926093,2,20,18,33,25,23,19.0863288864763,-0.798468169818971
"6130","Madrid",2005,10,5932970.5,5,21,14,29,16,24,14.4281545195327,-0.189210893484921
"6131","Madrid",2005,11,5939848,5,13,14,33,8,12,7.14126898170005,-1.37779130424082
"6132","Madrid",2005,12,5946725.5,1,32,8,42,16,21,4.81411157234043,-0.90064182820476
"6133","Madrid",2006,1,5953603,8,15,16,40,17,25,4.00793555796781,-1.23457613023008
"6134","Madrid",2006,2,5961990.16666667,8,24,9,20,16,21,5.27175561099539,-0.901673461707283
"6135","Madrid",2006,3,5970377.33333333,8,27,16,36,24,21,9.57334427453181,0.379944609709652
"6136","Madrid",2006,4,5978764.5,3,21,17,24,17,38,13.0354608830271,1.22823214964865
"6137","Madrid",2006,5,5987151.66666667,5,25,11,35,29,30,18.1176023798931,2.25109411393486
"6138","Madrid",2006,6,5995538.83333333,2,22,14,29,18,26,22.1620971422882,0.659221567810377
"6139","Madrid",2006,7,6003926,9,35,9,36,19,28,25.9670302136239,1.51275282331761
"6140","Madrid",2006,8,6015768.83333333,3,26,15,33,21,28,22.8564765335688,-1.28729719160664
"6141","Madrid",2006,9,6027611.66666667,4,19,12,32,17,25,20.6627662121098,0.777969155814549
"6142","Madrid",2006,10,6039454.5,1,17,10,42,18,23,15.7996275829526,1.18226216993503
"6143","Madrid",2006,11,6051297.33333333,3,17,16,28,12,26,11.017765271803,2.49870498586215
"6144","Madrid",2006,12,6063140.16666667,3,18,13,25,11,27,5.33159843583723,-0.383154964707965
"6145","Madrid",2007,1,6074983,5,33,18,21,11,19,5.44791165190504,0.205399963707161
"6146","Madrid",2007,2,6087945.5,0,13,12,34,13,22,7.88216618007065,1.70873710736798
"6147","Madrid",2007,3,6100908,3,15,18,37,14,27,8.35959045598846,-0.833809208833697
"6148","Madrid",2007,4,6113870.5,4,20,13,36,10,32,11.577598588505,-0.229630144873418
"6149","Madrid",2007,5,6126833,1,15,16,36,12,25,14.8875879558127,-0.978920310145538
"6150","Madrid",2007,6,6139795.5,4,24,14,36,16,28,18.9852995112505,-2.51757606322729
"6151","Madrid",2007,7,6152758,3,27,22,32,11,35,23.3481418626962,-1.10613552761007
"6152","Madrid",2007,8,6164997.5,0,25,11,31,21,34,22.5436330545325,-1.60014067064291
"6153","Madrid",2007,9,6177237,2,23,18,41,16,37,19.9350987739578,0.0503017176624887
"6154","Madrid",2007,10,6189476.5,2,29,18,35,17,24,13.8845980152951,-0.732767397722501
"6155","Madrid",2007,11,6201716,6,27,21,31,8,23,8.08187524107181,-0.437185044869066
"6156","Madrid",2007,12,6213955.5,2,28,13,30,10,25,5.25883869487816,-0.455914705667035
"6157","Madrid",2008,1,6226195,10,13,22,38,13,16,6.93863525182344,1.69612356362555
"6158","Madrid",2008,2,6235787,6,10,22,44,15,21,8.08788249727841,1.91445342457574
"6159","Madrid",2008,3,6245379,5,13,14,33,19,23,9.04060544750431,-0.152794217317844
"6160","Madrid",2008,4,6254971,2,18,17,33,19,11,12.1817156560522,0.374486922673716
"6161","Madrid",2008,5,6264563,5,12,6,30,16,16,14.0850416997297,-1.7814665662285
"6162","Madrid",2008,6,6274155,8,17,14,37,18,28,19.6623580615015,-1.84051751297635
"6163","Madrid",2008,7,6283747,5,17,15,36,12,21,23.3665336296131,-1.08774376069319
"6164","Madrid",2008,8,6291054.83333333,8,12,18,46,17,61,24.0916888233873,-0.0520849017881702
"6165","Madrid",2008,9,6298362.66666667,9,10,13,44,8,12,18.495865321587,-1.38893173470823
"6166","Madrid",2008,10,6305670.5,3,12,15,47,13,19,13.3809249383913,-1.23644047462635
"6167","Madrid",2008,11,6312978.33333333,5,15,11,35,16,13,6.54913858943798,-1.96992169650289
"6168","Madrid",2008,12,6320286.16666667,3,12,22,39,13,12,5.15688815851084,-0.55786524203435
"6169","Madrid",2009,1,6327594,1,14,12,37,19,10,3.81810573548862,-1.42440595270926
"6170","Madrid",2009,2,6332010.16666667,4,14,13,14,10,13,6.51282377488059,0.339394702177922
"6171","Madrid",2009,3,6336426.33333333,3,8,7,41,12,9,10.4755126469294,1.28211298210721
"6172","Madrid",2009,4,6340842.5,6,8,21,41,9,11,10.5480659399838,-1.25916279339463
"6173","Madrid",2009,5,6345258.66666667,1,16,19,38,19,15,17.5216881563335,1.65517989037535
"6174","Madrid",2009,6,6349674.83333333,2,20,25,36,14,16,22.0540417275017,0.551166153023853
"6175","Madrid",2009,7,6354091,3,23,19,32,15,20,24.6670824188785,0.212805028572269
"6176","Madrid",2009,8,6357331.5,3,24,24,34,14,19,25.6606085909695,1.51683486579408
"6177","Madrid",2009,9,6360572,1,8,22,47,13,14,19.8836106621226,-0.00118639417262756
"6178","Madrid",2009,10,6363812.5,3,13,25,38,10,7,16.3112592900985,1.69389387708088
"6179","Madrid",2009,11,6367053,1,9,17,41,10,13,10.2563999187564,1.73733963281549
"6180","Madrid",2009,12,6370293.5,1,14,7,35,8,16,5.18897741850529,-0.525775982039901
"6181","Madrid",2010,1,6373534,2,15,15,33,8,6,4.26415148234412,-0.978360205853767
"6182","Madrid",2010,2,6375338,2,11,11,32,8,5,5.14113718214744,-1.03229189055523
"6183","Madrid",2010,3,6377142,2,14,19,31,15,10,7.60272110392339,-1.59067856089877
"6184","Madrid",2010,4,6378946,0,9,18,25,15,9,12.7965344695759,0.989305736197418
"6185","Madrid",2010,5,6380750,1,15,6,32,12,16,14.3328927930366,-1.53361547292158
"6186","Madrid",2010,6,6382554,4,18,8,30,7,9,19.6053711201895,-1.89750445428831
"6187","Madrid",2010,7,6384358,1,24,15,35,11,14,25.8222911510548,1.36801376074852
"6188","Madrid",2010,8,6386005,1,21,13,39,9,11,24.4627861753969,0.319012450221518
"6189","Madrid",2010,9,6387652,1,9,18,34,10,3,19.6876223663736,-0.197174689921638
"6190","Madrid",2010,10,6389299,0,15,19,22,13,18,13.0035518311807,-1.61381358183693
"6191","Madrid",2010,11,6390946,0,9,10,24,7,8,7.30035666018002,-1.21870362576086
"6192","Madrid",2010,12,6392593,0,22,25,23,7,6,5.2475123236055,-0.467241076939692
"6193","Madrid",2011,1,6394240,2,17,23,33,13,9,5.24370900864639,0.00119732044851073
"6194","Madrid",2011,2,6396715.5,0,10,14,31,14,7,7.12412362478854,0.950694552085874
"6195","Madrid",2011,3,6399191,2,11,26,31,17,9,8.44389459386966,-0.749505070952496
"6196","Madrid",2011,4,6401666.5,3,13,15,25,12,6,14.9190453031866,3.11181656980816
"6197","Madrid",2011,5,6404142,1,13,16,36,8,10,17.5153686681747,1.6488604022165
"6198","Madrid",2011,6,6406617.5,1,15,14,21,8,10,21.1205000391119,-0.382375535365881
"6199","Madrid",2011,7,6409093,0,20,14,38,4,20,23.0988131101149,-1.35546428019141
"6200","Madrid",2011,8,6411839.66666667,3,19,16,30,18,8,24.2180232291423,0.0742495039668896
"6201","Madrid",2011,9,6414586.33333333,0,12,16,22,12,10,21.1189394091181,1.23414235282284
"6202","Madrid",2011,10,6417333,2,14,22,34,10,12,16.1480002438378,1.53063483082019
"6203","Madrid",2011,11,6420079.66666667,0,10,24,25,12,12,10.3329182616485,1.81385797570761
"6204","Madrid",2011,12,6422826.33333333,3,19,15,32,11,5,5.9247898329899,0.210036432444708
"6205","Madrid",2012,1,6425573,0,17,13,37,3,11,5.37149152964448,0.128979841446595
"6206","Madrid",2012,2,6425682.16666667,0,5,16,32,6,5,4.0876316486988,-2.08579742400387
"6207","Madrid",2012,3,6425791.33333333,0,13,11,21,3,7,9.81312684819576,0.619727183373611
"6208","Madrid",2012,4,6425900.5,0,15,16,28,6,10,9.46895093053639,-2.33827780284208
"6209","Madrid",2012,5,6426009.66666667,3,4,10,25,7,6,17.3091938899689,1.4426856240107
"6210","Madrid",2012,6,6426118.83333333,0,16,14,31,12,2,22.3121289944296,0.809253419951794
"6211","Madrid",2012,7,6426228,2,15,21,22,11,5,24.027715970998,-0.426561419308239
"6212","Madrid",2012,8,6424308,0,25,18,24,11,9,25.0003029166208,0.856529191445329
"6213","Madrid",2012,9,6422388,0,15,14,26,9,12,19.6826652477467,-0.202131808548561
"6214","Madrid",2012,10,6420468,1,17,18,36,9,6,13.87068196807,-0.746683444947566
"6215","Madrid",2012,11,6418548,2,21,18,33,7,4,8.71194410072269,0.192883814781821
"6216","Madrid",2012,12,6416628,2,16,19,38,11,9,5.69166052545494,-0.023092875090251
"6217","Madrid",2013,1,6414708,3,17,31,20,23,20,5.31817333369936,0.0756616455014782
"6218","Madrid",2013,2,6411042.5,5,12,28,27,26,10,5.05232693118871,-1.12110214151396
"6219","Madrid",2013,3,6407377,6,22,25,21,31,10,7.77553146204998,-1.41786820277217
"6220","Madrid",2013,4,6403711.5,2,12,23,25,31,19,10.6881545015936,-1.11907423178485
"6221","Madrid",2013,5,6400046,1,11,30,18,25,11,12.9363588003987,-2.93014946555949
"6222","Madrid",2013,6,6396380.5,3,6,21,18,23,15,19.3297147055335,-2.17316086894432
"6223","Madrid",2013,7,6392715,3,16,33,25,34,39,25.2904259159104,0.836148525604091
"6224","Madrid",2013,8,6390311.83333333,5,25,25,21,29,16,24.7755156851078,0.631741959932398
"6225","Madrid",2013,9,6387908.66666667,4,21,18,15,30,18,20.7622332098221,0.87743615352683
"6226","Madrid",2013,10,6385505.5,2,16,19,18,26,20,15.147920183574,0.530554770556385
"6227","Madrid",2013,11,6383102.33333333,1,16,26,18,21,18,7.7843217822454,-0.734738503695478
"6228","Madrid",2013,12,6380699.16666667,2,14,26,18,34,14,5.23811117969304,-0.476642220852157
"6229","Madrid",2014,1,6378296,5,15,26,30,19,16,6.65473251815202,1.41222082995414
"6230","Madrid",2014,2,6378038.16666667,4,11,21,19,23,9,5.85344626650821,-0.319982806194457
"6231","Madrid",2014,3,6377780.33333333,3,15,25,22,39,10,9.78513348749586,0.591733822673707
"6232","Madrid",2014,4,6377522.5,3,12,19,19,22,24,14.5881777105559,2.78094897717741
"6233","Madrid",2014,5,6377264.66666667,6,12,20,25,33,12,16.3500365832396,0.483528317281406
"6234","Madrid",2014,6,6377006.83333333,6,12,16,18,33,11,20.6097189504102,-0.893156624067654
"6235","Madrid",2014,7,6376749,0,29,23,23,30,25,23.0932257550912,-1.36105163521508
"6236","Madrid",2014,8,6378173.5,6,18,26,21,20,14,23.919650932151,-0.224122793024407
"6237","Madrid",2014,9,6379598,3,16,20,18,29,15,20.4480575810279,0.563260524732581
"6238","Madrid",2014,10,6381022.5,4,11,29,14,38,11,17.1041118478831,2.48674643486547
"6239","Madrid",2014,11,6382447,3,14,26,16,30,10,9.91848539837034,1.39942511242946
"6240","Madrid",2014,12,6383871.5,3,21,17,35,29,9,5.82257443631775,0.107821035772561
"6241","Madrid",2015,1,6385296,2,21,21,34,36,10,5.03330551421254,-0.209206173985341
"6242","Madrid",2015,2,6387940.5,1,27,16,18,22,13,5.08522115590255,-1.08820791680011
"6243","Madrid",2015,3,6390585,2,21,13,14,29,11,9.84322175773521,0.649822092913059
"6244","Madrid",2015,4,6393229.5,0,18,16,29,31,18,12.9987246254552,1.19149589207669
"6245","Madrid",2015,5,6395874,2,21,22,21,23,18,18.0126245372584,2.14611627130022
"6246","Madrid",2015,6,6398518.5,4,30,22,19,31,11,22.4963349407378,0.993459366259984
"6247","Madrid",2015,7,6401163,8,48,27,41,30,16,27.6267928122678,3.17251542196157
"6248","Madrid",2015,8,6405015.33333333,3,31,20,30,38,21,24.1800582798608,0.0362845546853592
"6249","Madrid",2015,9,6408867.66666667,2,36,28,18,21,20,18.9594341685784,-0.925362887716851
"6250","Madrid",2015,10,6412720,0,28,35,17,20,11,14.4587282407351,-0.158637172282511
"6251","Madrid",2015,11,6416572.33333333,1,25,20,23,20,16,11.1227612275574,2.60370094161654
"6252","Madrid",2015,12,6420424.66666667,3,29,29,30,26,10,8.75920476462838,3.04445136408319
"6253","Madrid",2016,1,6424277,3,32,24,32,29,14,7.13737112345852,1.89485943526063
"6254","Madrid",2016,2,6427811.33333333,2,23,33,30,17,9,6.78888286691231,0.615453794209638
"6255","Madrid",2016,3,6431345.66666667,6,30,35,30,25,10,7.6784164649766,-1.51498319984555
"6256","Madrid",2016,4,6434880,2,31,20,24,24,12,10.4910592027089,-1.31616953066956
"6257","Madrid",2016,5,6438414.33333333,4,34,27,23,18,13,14.4466184660897,-1.41988979986848
"6258","Madrid",2016,6,6441948.66666667,4,27,32,35,38,14,21.5824163685011,0.0795407940232664
"6259","Madrid",2016,7,6445483,5,32,19,33,29,19,26.0306161780815,1.57633878777528
"6260","Madrid",2016,8,6450687,0,34,27,31,26,20,25.6177345939487,1.4739608687733
"6261","Madrid",2016,9,6455891,4,18,23,25,25,14,21.3655262343319,1.48072917803666
"6262","Madrid",2016,10,6461095,1,30,42,24,29,10,16.0380317086402,1.42066629562264
"6263","Madrid",2016,11,6466299,3,36,19,29,28,14,8.53014926743052,0.0110889814896424
"6264","Madrid",2016,12,6471503,1,27,22,9,17,12,7.3653006156851,1.65054721513991
"6265","Murcia",1999,1,1155676,1,0,3,7,9,21,8.63162692494434,-0.647258925712908
"6266","Murcia",1999,2,1156692.16666667,0,2,4,8,10,13,8.92928357587263,-1.09705474416167
"6267","Murcia",1999,3,1157708.33333333,0,0,3,7,13,15,11.8665206988732,-0.525390558015477
"6268","Murcia",1999,4,1158724.5,1,0,8,3,10,23,14.9935741455099,0.176736099772155
"6269","Murcia",1999,5,1159740.66666667,1,1,2,6,15,11,19.4091817649612,1.14003131698868
"6270","Murcia",1999,6,1160756.83333333,3,3,1,3,9,17,22.7009451870199,-0.0301487550533679
"6271","Murcia",1999,7,1161773,1,4,5,7,12,18,25.5647839019633,-0.0199131040149361
"6272","Murcia",1999,8,1162996.33333333,0,4,4,4,9,16,26.5049815210092,0.733150749757922
"6273","Murcia",1999,9,1164219.66666667,1,2,3,2,5,19,21.8483815787396,-0.374358409044625
"6274","Murcia",1999,10,1165443,2,1,4,4,6,20,17.8757727027521,-0.434051024898238
"6275","Murcia",1999,11,1166666.33333333,0,1,4,8,10,16,10.5439267401102,-2.03627127690427
"6276","Murcia",1999,12,1167889.66666667,1,0,5,7,7,19,8.88113454181465,-1.00147402759414
"6277","Murcia",2000,1,1169113,1,0,3,4,7,25,6.57421238761282,-2.70467346304443
"6278","Murcia",2000,2,1170283.66666667,2,0,2,10,5,17,11.648281081063,1.62194276102866
"6279","Murcia",2000,3,1171454.33333333,1,3,5,6,15,16,12.2648139925088,-0.127097264379856
"6280","Murcia",2000,4,1172625,5,2,8,6,7,16,13.648607061071,-1.16823098466674
"6281","Murcia",2000,5,1173795.66666667,4,2,7,7,9,15,18.7992115851408,0.530061137168246
"6282","Murcia",2000,6,1174966.33333333,1,1,5,3,8,15,22.4958077018699,-0.23528624020339
"6283","Murcia",2000,7,1176137,0,7,5,7,10,20,25.097764069307,-0.48693293667116
"6284","Murcia",2000,8,1177467.66666667,3,4,5,6,11,24,25.4081242162767,-0.363706554974527
"6285","Murcia",2000,9,1178798.33333333,1,3,4,4,9,18,22.18818148654,-0.0345585012441845
"6286","Murcia",2000,10,1180129,1,1,2,7,11,15,16.4492818794904,-1.86054184815997
"6287","Murcia",2000,11,1181459.66666667,2,0,7,1,13,17,11.3376666804114,-1.24253133660303
"6288","Murcia",2000,12,1182790.33333333,0,1,5,4,7,24,9.86727884364062,-0.015329725768165
"6289","Murcia",2001,1,1184121,2,1,3,10,3,32,9.84942200879864,0.570536158141396
"6290","Murcia",2001,2,1185403.5,0,0,4,6,6,17,10.1032518871439,0.0769135671095782
"6291","Murcia",2001,3,1186686,3,1,4,4,7,21,14.8615143170683,2.46960306017965
"6292","Murcia",2001,4,1187968.5,1,0,2,6,10,16,15.023181345532,0.206343299794257
"6293","Murcia",2001,5,1189251,0,0,3,5,5,27,17.4732911132376,-0.795859334734939
"6294","Murcia",2001,6,1190533.5,1,1,1,5,6,16,23.8269305035492,1.09583656147587
"6295","Murcia",2001,7,1191816,1,6,4,2,10,24,25.0920589720891,-0.492638033889111
"6296","Murcia",2001,8,1194283.16666667,1,8,4,7,7,21,26.2068832693638,0.435052498112576
"6297","Murcia",2001,9,1196750.33333333,1,2,3,9,9,16,22.2151684813938,-0.00757150639037008
"6298","Murcia",2001,10,1199217.5,2,0,6,12,11,24,19.0264713052088,0.71664757755849
"6299","Murcia",2001,11,1201684.66666667,0,1,6,6,7,21,10.6292811030394,-1.95091691397507
"6300","Murcia",2001,12,1204151.83333333,3,2,3,6,9,17,7.98764565406381,-1.89496291534498
"6301","Murcia",2002,1,1206619,5,0,3,14,5,16,9.08315473204257,-0.195731118614681
"6302","Murcia",2002,2,1209577,0,2,4,7,6,15,10.6440646947288,0.617726374694493
"6303","Murcia",2002,3,1212535,1,1,4,3,9,17,12.4321392150759,0.0402279581872573
"6304","Murcia",2002,4,1215493,1,1,0,5,12,19,13.9361716413157,-0.880666404422044
"6305","Murcia",2002,5,1218451,0,1,4,8,8,20,16.9457200654432,-1.32343038252935
"6306","Murcia",2002,6,1221409,0,3,3,8,6,15,22.5684472068992,-0.162646735174068
"6307","Murcia",2002,7,1224367,0,3,2,9,13,18,24.6407399426736,-0.943957063304623
"6308","Murcia",2002,8,1227411.33333333,2,1,7,12,9,19,24.2190673566706,-1.55276341458063
"6309","Murcia",2002,9,1230455.66666667,1,2,5,5,9,13,21.6053893971252,-0.617350590658955
"6310","Murcia",2002,10,1233500,4,1,5,8,11,16,17.4840561697906,-0.825767557859727
"6311","Murcia",2002,11,1236544.33333333,1,1,9,7,4,17,13.0544514501521,0.474253433137601
"6312","Murcia",2002,12,1239588.66666667,4,1,7,5,7,21,11.0178421700327,1.13523360062392
"6313","Murcia",2003,1,1242633,0,2,7,10,7,14,8.38942112777775,-0.889464722879499
"6314","Murcia",2003,2,1245646.66666667,1,0,3,8,7,16,8.85418659286849,-1.1721517271658
"6315","Murcia",2003,3,1248660.33333333,3,0,3,3,9,21,12.4617541501841,0.0698428932954265
"6316","Murcia",2003,4,1251674,3,5,6,10,3,22,14.1174110978926,-0.699426947845154
"6317","Murcia",2003,5,1254687.66666667,3,3,5,7,6,19,18.1641263967416,-0.105024051230973
"6318","Murcia",2003,6,1257701.33333333,1,0,3,5,15,28,24.5954176806624,1.86432373858908
"6319","Murcia",2003,7,1260715,2,6,2,6,9,25,26.3871469739274,0.80244996794924
"6320","Murcia",2003,8,1263397.83333333,1,6,3,10,14,32,26.812002306703,1.04017153545174
"6321","Murcia",2003,9,1266080.66666667,0,0,4,5,8,13,22.3331794210113,0.11043943322715
"6322","Murcia",2003,10,1268763.5,1,2,1,5,4,6,16.9895080159173,-1.32031571173307
"6323","Murcia",2003,11,1271446.33333333,0,4,8,9,7,20,12.7952647240514,0.215066707036955
"6324","Murcia",2003,12,1274129.16666667,1,2,1,9,6,21,9.41703867602221,-0.465569893386579
"6325","Murcia",2004,1,1276812,0,5,2,9,10,14,10.6945303842451,1.41564453358783
"6326","Murcia",2004,2,1279334.83333333,0,7,4,4,14,11,10.4288831395212,0.402544819486947
"6327","Murcia",2004,3,1281857.66666667,0,6,5,9,11,20,11.7345508237265,-0.657360433162168
"6328","Murcia",2004,4,1284380.5,1,5,0,6,8,15,13.2952127305447,-1.52162531519302
"6329","Murcia",2004,5,1286903.33333333,0,5,6,4,9,16,16.0228596804302,-2.24629076754234
"6330","Murcia",2004,6,1289426.16666667,1,4,3,9,11,30,23.0428541269936,0.311760184920239
"6331","Murcia",2004,7,1291949,2,10,6,5,11,18,24.9882759954306,-0.596421010547544
"6332","Murcia",2004,8,1295540.33333333,0,7,8,7,8,16,26.0534583366204,0.281627565369117
"6333","Murcia",2004,9,1299131.66666667,0,4,4,3,16,18,23.3888754640833,1.16613547629906
"6334","Murcia",2004,10,1302723,1,3,2,7,7,22,18.8176990449174,0.507875317267096
"6335","Murcia",2004,11,1306314.33333333,1,4,6,10,8,20,12.1339223353182,-0.446275681696314
"6336","Murcia",2004,12,1309905.66666667,1,6,8,9,7,18,10.1564005037861,0.273791934377279
"6337","Murcia",2005,1,1313497,4,5,5,8,5,13,7.66446376119298,-1.61442208946427
"6338","Murcia",2005,2,1317128.83333333,4,5,2,8,5,31,7.72817627045914,-2.29816204957516
"6339","Murcia",2005,3,1320760.66666667,2,9,6,5,9,23,11.9999607521727,-0.39195050471603
"6340","Murcia",2005,4,1324392.5,2,7,0,6,14,14,15.1034219714148,0.286583925677045
"6341","Murcia",2005,5,1328024.33333333,2,3,2,4,9,12,19.4041288090814,1.13497836110891
"6342","Murcia",2005,6,1331656.16666667,1,8,3,6,9,20,23.5248493148342,0.793755372760856
"6343","Murcia",2005,7,1335288,3,8,3,10,8,16,25.8833687222394,0.298671716261243
"6344","Murcia",2005,8,1337924.83333333,2,7,5,6,12,18,24.8847272668181,-0.887103504433163
"6345","Murcia",2005,9,1340561.66666667,0,1,6,5,9,21,21.4004974001649,-0.822242587619314
"6346","Murcia",2005,10,1343198.5,1,3,0,4,7,17,18.1735403416664,-0.136283385983972
"6347","Murcia",2005,11,1345835.33333333,1,4,10,3,5,13,11.72703881214,-0.853159204874464
