"stateFips","sex","age","year","pop.new"
"16",2,0,2014,55973
"20",1,45,2014,85459
"53",2,85,2014,83120
"16",1,85,2014,10228
"16",1,75,2014,19124
"49",2,35,2014,102908
"39",2,40,2014,366972
"16",1,70,2014,28563
"16",1,65,2014,39671
"15",2,50,2014,46354
"16",1,55,2014,50975
"16",1,50,2014,51862
"16",1,45,2014,47536
"18",2,65,2014,163794
"16",1,35,2014,52049
"16",1,30,2014,54823
"16",1,20,2014,58825
"28",1,25,2014,97615
"35",2,85,2014,23389
"16",1,15,2014,59190
"18",1,25,2014,212158
"54",2,50,2014,67009
"09",2,20,2014,117074
"16",1,5,2014,63648
"16",1,0,2014,57535
"45",2,10,2014,149922
"28",1,40,2014,90441
"15",2,85,2014,23717
"26",2,55,2014,375334
"02",1,10,2014,25728
"15",2,80,2014,17203
"12",2,10,2014,557749
"28",1,70,2014,47774
"23",1,0,2014,33506
"15",2,45,2014,42991
"15",2,20,2014,45749
"21",2,65,2014,117554
"28",2,75,2014,43898
"17",2,70,2014,229801
"15",2,15,2014,38656
"23",1,30,2014,37048
"15",2,0,2014,44558
"19",1,45,2014,94952
"56",2,85,2014,6301
"15",1,85,2014,13326
"01",1,35,2014,142827
"15",1,75,2014,15725
"48",2,35,2014,905758
"42",2,40,2014,396082
"15",1,70,2014,24681
"15",1,65,2014,36414
"15",1,50,2014,45852
"15",1,45,2014,42977
"17",2,65,2014,307844
"15",1,30,2014,53351
"15",1,20,2014,59784
"27",1,25,2014,185963
"38",2,85,2014,11818
"15",1,15,2014,41363
"20",2,60,2014,85688
"15",1,0,2014,46996
"39",2,10,2014,369277
"23",1,40,2014,40756
"13",2,85,2014,89293
"21",2,55,2014,158557
"54",1,65,2014,54134
"18",1,80,2014,46903
"01",1,10,2014,160052
"13",2,80,2014,84103
"10",1,55,2014,31215
"13",2,50,2014,363670
"11",2,10,2014,12954
"23",1,70,2014,27522
"22",1,0,2014,157509
"13",2,45,2014,353807
"55",1,55,2014,208674
"13",2,20,2014,361409
"20",2,65,2014,67634
"23",2,75,2014,22359
"16",2,70,2014,30114
"13",2,15,2014,340675
"22",1,30,2014,164847
"18",2,60,2014,201128
"50",1,0,2014,15885
"15",2,40,2014,42570
"13",2,0,2014,324574
"44",1,0,2014,28090
"08",2,40,2014,175944
"18",2,35,2014,201892
"13",1,85,2014,41219
"13",1,75,2014,91311
"47",2,35,2014,205916
"37",2,40,2014,346182
"13",1,70,2014,143716
"13",1,65,2014,210637
"10",2,45,2014,32169
"19",1,0,2014,100416
"13",1,60,2014,252409
"48",2,10,2014,978275
"31",1,40,2014,56314
"12",2,50,2014,733177
"13",1,55,2014,305567
"13",1,50,2014,342644
"13",1,45,2014,338865
"16",2,65,2014,40352
"13",1,35,2014,321478
"13",1,30,2014,336028
"13",1,20,2014,379323
"26",1,25,2014,308228
"24",1,5,2014,190915
"33",2,85,2014,18802
"13",1,15,2014,356694
"13",1,10,2014,360873
"16",1,25,2014,54001
"50",1,50,2014,24100
"06",2,20,2014,1413006
"13",1,5,2014,359369
"13",1,0,2014,336950
"42",2,10,2014,376073
"26",1,40,2014,308372
"12",2,85,2014,324583
"24",2,55,2014,219348
"53",1,65,2014,167910
"17",1,80,2014,89993
"12",2,80,2014,278223
"09",2,65,2014,93844
"12",2,75,2014,373550
"56",2,5,2014,19834
"37",2,25,2014,329776
"12",2,55,2014,706434
"10",2,10,2014,27955
"26",1,70,2014,170700
"21",1,0,2014,142436
"12",2,45,2014,662931
"12",2,20,2014,643797
"19",2,65,2014,77111
"26",2,75,2014,142944
"15",2,70,2014,27285
"12",2,15,2014,569567
"21",1,30,2014,142432
"18",2,40,2014,210056
"17",2,60,2014,385093
"12",2,0,2014,531273
"47",1,0,2014,204215
"11",2,40,2014,20938
"17",2,35,2014,415854
"54",2,85,2014,25679
"12",1,85,2014,198041
"12",1,75,2014,314481
"46",2,35,2014,23688
"40",2,40,2014,116958
"12",1,70,2014,428653
"12",1,65,2014,540937
"12",1,50,2014,698287
"12",1,45,2014,645279
"15",2,65,2014,38138
"12",1,35,2014,577985
"12",1,30,2014,618858
"12",1,20,2014,672444
"25",1,25,2014,240432
"23",1,5,2014,36497
"36",2,85,2014,285275
"12",1,15,2014,603255
"12",1,0,2014,554296
"37",2,10,2014,319708
"21",1,40,2014,143108
"11",2,85,2014,7644
"19",2,55,2014,108361
"16",1,80,2014,12164
"11",2,80,2014,5637
"02",2,65,2014,13745
"11",2,75,2014,7149
"09",2,15,2014,123638
"11",2,70,2014,9858
"51",1,65,2014,187258
"36",2,25,2014,738894
"11",2,55,2014,19184
"08",1,55,2014,175907
"11",2,50,2014,19540
"42",2,80,2014,171766
"32",1,10,2014,95024
"09",2,10,2014,112042
"21",1,70,2014,74013
"20",1,0,2014,102041
"11",2,45,2014,18764
"56",2,50,2014,20152
"53",1,55,2014,237150
"18",1,5,2014,225223
"11",2,20,2014,31424
"21",2,75,2014,64122
"13",2,70,2014,172096
"11",2,15,2014,19771
"20",1,30,2014,100384
"16",2,60,2014,48520
"48",1,0,2014,1001863
"12",2,40,2014,637838
"11",2,0,2014,20901
"41",1,0,2014,118104
"05",2,40,2014,93246
"16",2,35,2014,50228
"11",1,85,2014,3414
"51",1,85,2014,45736
"11",1,75,2014,5035
"55",2,30,2014,184392
"45",2,35,2014,146704
"35",2,40,2014,60935
"11",1,70,2014,7388
"11",1,65,2014,11135
"11",1,60,2014,14770
"38",2,75,2014,9954
"31",2,65,2014,43473
"46",2,10,2014,27219
"29",1,40,2014,182828
"10",2,50,2014,35341
"11",1,55,2014,17576
"51",1,25,2014,302964
"11",1,50,2014,19569
"32",1,50,2014,98382
"11",1,45,2014,19031
"18",2,5,2014,215361
"17",2,75,2014,172805
"13",2,65,2014,242272
"11",1,35,2014,25114
"11",1,30,2014,34534
"11",1,20,2014,27342
"24",1,25,2014,209516
"22",1,5,2014,160100
"11",1,10,2014,12969
"13",1,25,2014,348613
"48",1,50,2014,872452
"04",2,20,2014,236089
"11",1,5,2014,15632
"31",1,45,2014,55955
"11",1,0,2014,21708
"40",2,10,2014,128320
"24",1,40,2014,190180
"10",2,85,2014,11686
"22",2,55,2014,163315
"15",1,80,2014,11736
"10",2,80,2014,10627
"06",2,65,2014,880299
"10",2,75,2014,14514
"54",2,5,2014,50980
"50",1,65,2014,18106
"35",2,25,2014,68292
"10",2,55,2014,34577
"41",2,80,2014,41462
"31",1,10,2014,65975
"08",2,10,2014,173456
"24",1,70,2014,88696
"56",1,55,2014,21689
"55",2,50,2014,218624
"17",1,5,2014,422265
"10",2,20,2014,31582
"24",2,75,2014,76285
"12",2,70,2014,495817
"10",2,15,2014,29645
"19",1,30,2014,102669
"51",1,0,2014,262917
"16",2,40,2014,48332
"15",2,60,2014,44474
"10",2,0,2014,27478
"45",1,0,2014,147693
"09",2,40,2014,118580
"15",2,35,2014,42660
"10",1,85,2014,6237
"50",1,85,2014,4742
"10",1,75,2014,11969
"44",2,35,2014,30500
"38",2,40,2014,18792
"10",1,70,2014,17741
"10",1,65,2014,24464
"49",2,10,2014,121540
"32",1,40,2014,99255
"50",1,25,2014,18033
"10",1,50,2014,32677
"31",1,50,2014,63966
"10",1,45,2014,29514
"17",2,5,2014,406862
"12",2,65,2014,616942
"10",1,35,2014,26167
"10",1,30,2014,29223
"10",1,20,2014,32684
"23",1,25,2014,39085
"21",1,5,2014,143795
"34",2,85,2014,130233
"10",1,15,2014,30183
"12",1,25,2014,660764
"51",1,50,2014,297659
"02",2,20,2014,26279
"10",1,5,2014,28455
"10",1,0,2014,28390
"35",2,10,2014,68838
"19",1,40,2014,91321
"09",2,85,2014,59684
"13",1,80,2014,55653
"09",2,80,2014,42755
"09",2,75,2014,50743
"06",2,15,2014,1279623
"09",2,70,2014,69296
"49",1,65,2014,48261
"34",2,25,2014,278891
"09",2,55,2014,137817
"05",1,55,2014,94181
"09",2,50,2014,146757
"40",2,80,2014,41731
"30",1,10,2014,31653
"06",2,10,2014,1238308
"19",1,70,2014,51523
"09",2,45,2014,134985
"55",2,55,2014,210421
"30",2,5,2014,31008
"12",2,25,2014,636454
"41",1,60,2014,127832
"09",2,30,2014,110586
"23",2,5,2014,34608
"09",2,25,2014,108568
"19",2,75,2014,47775
"13",2,60,2014,288782
"46",1,0,2014,31208
"10",2,40,2014,29250
"09",2,0,2014,92734
"39",1,0,2014,354270
"02",2,40,2014,21400
"13",2,35,2014,340900
"09",1,85,2014,29372
"49",1,85,2014,13579
"09",1,75,2014,38922
"17",1,10,2014,434585
"53",2,30,2014,248552
"42",2,35,2014,364136
"33",2,40,2014,43207
"09",1,70,2014,58346
"09",1,65,2014,82943
"09",1,60,2014,104983
"36",2,75,2014,282802
"29",2,65,2014,158374
"08",2,50,2014,187828
"09",1,55,2014,130781
"49",1,25,2014,107558
"09",1,50,2014,138427
"30",1,50,2014,35681
"09",1,45,2014,127358
"32",1,0,2014,90144
"16",2,5,2014,60186
"15",2,75,2014,19655
"11",2,65,2014,14158
"09",1,35,2014,102148
"09",1,30,2014,108896
"09",1,20,2014,126416
"22",1,25,2014,169530
"20",1,5,2014,104171
"09",1,10,2014,117613
"11",1,25,2014,35698
"46",1,50,2014,29538
"01",2,20,2014,175341
"09",1,5,2014,107200
"29",1,45,2014,187499
"09",1,0,2014,96323
"38",2,10,2014,21030
"22",1,40,2014,137323
"08",2,85,2014,53256
"20",2,55,2014,98773
"12",1,80,2014,219818
"08",2,80,2014,44579
"04",2,65,2014,184931
"08",2,75,2014,60021
"20",2,50,2014,100325
"48",1,65,2014,509583
"33",2,25,2014,37983
"08",2,55,2014,182294
"39",2,80,2014,137503
"29",1,10,2014,200406
"05",2,10,2014,96387
"22",1,70,2014,69848
"08",2,45,2014,169952
"54",1,55,2014,68038
"53",2,50,2014,247287
"15",1,5,2014,44695
"08",2,20,2014,182590
"22",2,75,2014,62545
"10",2,70,2014,20765
"08",2,15,2014,166379
"49",1,0,2014,129899
"13",2,40,2014,363921
"12",2,60,2014,654845
"08",2,0,2014,162371
"42",1,0,2014,365474
"06",2,40,2014,1306758
"12",2,35,2014,587896
"08",1,85,2014,28241
"48",1,85,2014,125027
"08",1,75,2014,50182
"56",2,30,2014,19714
"41",2,35,2014,128778
"36",2,40,2014,647547
"08",1,70,2014,77067
"08",1,65,2014,119266
"08",1,60,2014,151692
"48",1,25,2014,1003083
"08",1,50,2014,183570
"29",1,50,2014,217022
"08",1,45,2014,172707
"04",2,35,2014,205968
"31",1,0,2014,66772
"15",2,5,2014,42049
"18",2,75,2014,90653
"10",2,65,2014,27974
"08",1,35,2014,185172
"08",1,30,2014,205045
"08",1,20,2014,200910
"21",1,25,2014,142169
"19",1,5,2014,105046
"32",2,85,2014,23246
"08",1,15,2014,177379
"08",1,10,2014,180805
"10",1,25,2014,32165
"49",1,50,2014,77393
"08",1,5,2014,181858
"32",1,45,2014,97340
"08",1,0,2014,172329
"33",2,10,2014,38956
"06",2,85,2014,439267
"11",1,80,2014,3345
"06",2,80,2014,359797
"50",1,35,2014,16797
"06",2,75,2014,470805
"04",2,15,2014,221241
"06",2,70,2014,634461
"47",1,65,2014,161293
"32",2,25,2014,100307
"06",2,55,2014,1256401
"02",1,55,2014,26377
"06",2,50,2014,1342772
"38",2,80,2014,8665
"28",1,10,2014,104964
"06",2,45,2014,1289434
"53",2,55,2014,244997
"28",2,5,2014,102515
"10",2,25,2014,32738
"56",2,40,2014,16139
"39",1,60,2014,350835
"06",2,30,2014,1376104
"54",2,35,2014,55219
"32",1,60,2014,79324
"21",2,5,2014,138328
"06",2,25,2014,1413198
"11",2,60,2014,17634
"06",2,0,2014,1224071
"44",1,75,2014,11373
"32",1,35,2014,95147
"37",1,0,2014,309414
"11",2,35,2014,25735
"06",1,85,2014,246247
"47",1,85,2014,35679
"06",1,75,2014,375222
"15",1,10,2014,42763
"06",1,65,2014,782744
"32",1,85,2014,14603
"55",1,0,2014,175071
"06",1,60,2014,987205
"31",2,5,2014,64869
"34",2,75,2014,126325
"27",2,65,2014,129059
"18",2,25,2014,210164
"05",2,50,2014,103514
"06",1,55,2014,1199595
"47",1,25,2014,214027
"06",1,50,2014,1317168
"28",1,50,2014,98577
"06",1,45,2014,1293991
"30",1,0,2014,31114
"13",2,5,2014,345197
"35",1,70,2014,36504
"06",1,40,2014,1303613
"06",1,35,2014,1291229
"06",1,30,2014,1431743
"06",1,20,2014,1515173
"20",1,25,2014,98363
"09",1,25,2014,113245
"44",1,50,2014,38188
"06",1,5,2014,1305469
"27",1,45,2014,177346
"06",1,0,2014,1279457
"36",2,10,2014,573934
"20",1,40,2014,85716
"05",2,85,2014,36273
"10",1,80,2014,7988
"05",2,80,2014,33820
"01",2,65,2014,133559
"05",2,75,2014,45707
"02",2,15,2014,22992
"05",2,70,2014,62695
"05",2,60,2014,91507
"37",2,80,2014,104235
"27",1,10,2014,183402
"02",2,10,2014,24175
"20",1,70,2014,43825
"05",2,45,2014,91862
"42",1,75,2014,157646
"27",1,35,2014,171240
"53",1,60,2014,207661
"36",1,0,2014,604994
"05",2,35,2014,90348
"12",1,5,2014,575015
"05",2,20,2014,103781
"20",2,75,2014,39159
"08",2,70,2014,86466
"05",2,15,2014,96092
"10",2,60,2014,31303
"18",1,60,2014,188016
"05",2,5,2014,97345
"05",2,0,2014,93286
"47",1,75,2014,75153
"31",1,35,2014,58522
"40",1,0,2014,136134
"04",2,40,2014,209686
"10",2,35,2014,27409
"05",1,85,2014,18780
"05",1,80,2014,23744
"46",1,85,2014,7121
"05",1,75,2014,37458
"18",1,10,2014,230317
"54",2,30,2014,54815
"39",2,35,2014,341819
"34",2,40,2014,308156
"05",1,70,2014,54040
"05",1,65,2014,72604
"31",1,85,2014,14218
"05",1,60,2014,83254
"33",2,75,2014,18382
"30",2,65,2014,28573
"17",2,25,2014,440462
"46",1,25,2014,29251
"05",1,50,2014,99760
"27",1,50,2014,202371
"05",1,45,2014,90546
"01",2,35,2014,150750
"29",1,0,2014,192522
"12",2,5,2014,550350
"16",2,75,2014,20814
"08",2,65,2014,126678
"38",1,70,2014,10912
"05",1,40,2014,91184
"05",1,35,2014,89894
"05",1,30,2014,97033
"05",1,20,2014,107105
"19",1,25,2014,97643
"08",1,25,2014,208915
"47",1,50,2014,225358
"05",1,5,2014,101448
"30",1,45,2014,29353
"05",1,0,2014,97897
"17",1,25,2014,447053
"09",1,80,2014,28781
"04",2,80,2014,71050
"48",1,35,2014,905280
"04",2,75,2014,101071
"51",2,40,2014,280863
"01",2,15,2014,156725
"04",2,70,2014,143927
"48",1,20,2014,1034936
"04",2,60,2014,201044
"32",2,0,2014,86370
"04",2,50,2014,219661
"36",2,80,2014,223733
"26",1,10,2014,329415
"04",2,45,2014,203246
"37",1,75,2014,109281
"26",1,35,2014,281359
"26",2,5,2014,295893
"08",2,25,2014,191802
"54",2,40,2014,58728
"37",1,60,2014,273273
"04",2,30,2014,217369
"30",1,60,2014,36318
"51",1,80,2014,55480
"19",2,5,2014,100427
"04",2,25,2014,217498
"09",2,60,2014,113759
"04",2,10,2014,224417
"12",1,60,2014,571498
"55",2,25,2014,174821
"04",2,5,2014,226189
"04",2,0,2014,209577
"41",1,75,2014,47688
"30",1,35,2014,30125
"56",1,60,2014,19241
"35",1,0,2014,69352
"09",2,35,2014,106036
"04",1,85,2014,48243
"04",1,80,2014,59998
"45",1,85,2014,25983
"04",1,75,2014,90643
"12",1,10,2014,580413
"04",1,65,2014,165909
"30",1,85,2014,8086
"53",1,0,2014,228558
"04",1,60,2014,178046
"29",2,5,2014,191136
"32",2,75,2014,35979
"25",2,65,2014,175973
"16",2,25,2014,53344
"45",1,60,2014,140864
"08",2,30,2014,192242
"02",2,50,2014,24999
"04",1,55,2014,198191
"45",1,25,2014,160020
"04",1,50,2014,212893
"26",1,50,2014,363036
"04",1,45,2014,203615
"28",1,0,2014,98895
"11",2,5,2014,15597
"33",1,70,2014,24092
"04",1,40,2014,211475
"04",1,30,2014,228571
"04",1,20,2014,253968
"06",1,25,2014,1508141
"41",1,50,2014,130887
"04",1,5,2014,235512
"25",1,45,2014,232011
"04",1,0,2014,219144
"34",2,10,2014,281308
"02",2,85,2014,3767
"08",1,80,2014,33566
"02",2,80,2014,3672
"51",1,35,2014,266795
"02",2,75,2014,5250
"50",2,40,2014,18940
"02",2,70,2014,8545
"08",2,5,2014,173248
"51",1,20,2014,312324
"02",2,60,2014,20038
"31",2,0,2014,63689
"35",2,80,2014,21604
"25",1,10,2014,203437
"02",2,45,2014,21645
"40",1,75,2014,45047
"25",1,35,2014,198989
"34",1,0,2014,271358
"02",2,35,2014,21714
"54",2,55,2014,70909
"25",2,5,2014,184374
"11",2,25,2014,42452
"53",2,40,2014,227063
"40",1,60,2014,106024
"02",2,30,2014,26195
"29",1,60,2014,174551
"50",1,80,2014,5336
"22",2,5,2014,153838
"02",2,25,2014,28381
"08",2,60,2014,160032
"16",1,60,2014,46762
"02",2,5,2014,25225
"02",2,0,2014,26721
"45",1,75,2014,57748
"29",1,35,2014,180995
"55",1,60,2014,178855
"38",1,0,2014,26031
"01",2,40,2014,159830
"08",2,35,2014,176101
"02",1,85,2014,2134
"02",1,80,2014,2930
"44",1,85,2014,8931
"02",1,75,2014,5060
"16",1,10,2014,62624
"37",2,35,2014,319530
"32",2,40,2014,95707
"02",1,70,2014,9025
"02",1,65,2014,15171
"29",1,85,2014,41516
"56",1,0,2014,19643
"02",1,60,2014,21914
"32",2,5,2014,92773
"15",2,25,2014,49488
"44",1,25,2014,37006
"02",1,50,2014,27273
"25",1,50,2014,249440
"02",1,45,2014,23557
"27",1,0,2014,178780
"10",2,5,2014,27972
"13",2,75,2014,119700
"05",2,65,2014,80726
"36",1,70,2014,297035
"02",1,40,2014,23079
"02",1,35,2014,23889
"02",1,30,2014,29703
"02",1,25,2014,34189
"02",1,20,2014,36481
"05",1,25,2014,96648
"45",1,50,2014,162414
"02",1,5,2014,26774
"28",1,45,2014,89441
"02",1,0,2014,28522
"15",1,25,2014,60189
"06",1,80,2014,262628
"01",2,80,2014,54755
"46",1,35,2014,25393
"01",2,75,2014,76085
"49",2,40,2014,86326
"01",2,70,2014,100657
"15",1,60,2014,42525
"06",2,5,2014,1249153
"46",1,20,2014,32096
"01",2,60,2014,155144
"50",1,30,2014,17916
"30",2,0,2014,30336
"01",2,50,2014,177581
"34",2,80,2014,102740
"24",1,10,2014,192130
"01",2,45,2014,159595
"35",1,75,2014,25572
"24",1,35,2014,183311
"53",2,35,2014,226043
"31",1,60,2014,53590
"24",2,5,2014,183748
"05",2,25,2014,96154
"35",1,60,2014,61172
"01",2,30,2014,157520
"28",1,60,2014,81834
"53",2,5,2014,220025
"38",2,25,2014,25176
"13",2,55,2014,332753
"50",1,20,2014,24052
"06",2,60,2014,1077494
"01",2,10,2014,154035
"10",1,60,2014,27029
"53",2,25,2014,248246
"01",2,5,2014,150500
"01",2,0,2014,144376
"39",1,75,2014,135512
"28",1,35,2014,88700
"54",1,60,2014,64027
"33",1,0,2014,33024
"06",2,35,2014,1275350
"01",1,85,2014,26637
"01",1,80,2014,36221
"42",1,85,2014,107950
"01",1,75,2014,57496
"10",1,10,2014,29209
"01",1,65,2014,117363
"28",1,85,2014,15513
"01",1,60,2014,139117
"56",2,55,2014,21258
"27",2,5,2014,177331
"13",2,25,2014,347400
"55",2,40,2014,173083
"42",1,60,2014,396091
"05",2,30,2014,96537
"01",1,55,2014,160831
"42",1,25,2014,431815
"01",1,50,2014,167089
"24",1,50,2014,218791
"01",1,45,2014,151949
"17",1,60,2014,355043
"09",2,5,2014,102874
"01",1,30,2014,151658
"01",1,25,2014,156646
"04",1,25,2014,234698
"39",1,50,2014,415102
"01",1,5,2014,156356
"23",1,45,2014,45326
"01",1,0,2014,149475
