"stateFips","sex","age","year","pop.new"
"15",2,55,2013,47403
"16",1,45,2013,47637
"31",1,55,2013,61463
"17",2,50,2013,472714
"16",1,40,2013,49254
"16",1,30,2013,54376
"16",1,20,2013,57845
"33",2,45,2013,51444
"16",1,5,2013,63249
"37",2,35,2013,317957
"16",1,0,2013,58158
"15",1,70,2013,22809
"15",2,85,2013,22724
"15",2,80,2013,17650
"41",2,65,2013,107299
"01",2,35,2013,149615
"26",2,5,2013,300382
"15",2,75,2013,19150
"15",2,70,2013,25489
"50",1,10,2013,18460
"15",2,65,2013,36545
"24",2,15,2013,191055
"17",2,25,2013,441267
"19",1,10,2013,103426
"35",1,5,2013,73753
"15",2,30,2013,47586
"15",2,10,2013,40115
"31",1,0,2013,66751
"15",2,5,2013,42010
"37",2,5,2013,315887
"15",2,35,2013,42031
"15",1,85,2013,12981
"15",1,80,2013,11746
"15",1,55,2013,45817
"47",1,35,2013,199154
"15",1,50,2013,46609
"15",1,40,2013,45056
"15",1,30,2013,52074
"15",1,20,2013,58766
"34",2,25,2013,277878
"17",1,25,2013,447619
"36",2,45,2013,708109
"15",1,5,2013,44826
"20",2,60,2013,83088
"32",2,75,2013,34131
"17",2,45,2013,439323
"40",2,35,2013,114914
"15",1,0,2013,46955
"56",2,75,2013,7104
"31",1,25,2013,64187
"08",2,30,2013,188420
"29",1,5,2013,199944
"13",1,70,2013,136347
"13",2,85,2013,87264
"13",2,80,2013,82763
"40",2,65,2013,94126
"21",2,5,2013,139464
"13",2,75,2013,114777
"13",2,70,2013,163145
"49",1,10,2013,125404
"13",2,65,2013,229645
"19",2,15,2013,103762
"10",1,45,2013,30452
"13",2,55,2013,326569
"34",1,5,2013,284017
"13",2,30,2013,349990
"49",1,15,2013,114006
"18",2,60,2013,196926
"55",1,5,2013,187655
"50",1,0,2013,15967
"15",2,40,2013,43410
"13",2,10,2013,346345
"30",1,0,2013,31071
"13",2,5,2013,345184
"36",2,5,2013,562865
"13",2,35,2013,338301
"27",2,80,2013,58129
"12",1,75,2013,301623
"13",2,0,2013,325811
"13",1,85,2013,39425
"13",1,80,2013,54049
"28",2,80,2013,31961
"10",2,0,2013,27329
"13",1,75,2013,86679
"05",1,75,2013,36451
"06",2,0,2013,1222957
"21",2,80,2013,47255
"13",1,65,2013,200483
"27",2,70,2013,92462
"54",2,85,2013,25583
"54",1,70,2013,36719
"13",1,60,2013,247311
"13",1,55,2013,299323
"41",1,35,2013,128424
"13",1,50,2013,339054
"01",1,80,2013,35679
"12",2,55,2013,689938
"13",1,45,2013,342304
"29",1,55,2013,203320
"15",2,50,2013,46737
"13",1,40,2013,349889
"13",1,35,2013,319711
"13",1,30,2013,335487
"13",1,20,2013,375101
"31",2,45,2013,56213
"13",1,5,2013,358698
"51",2,75,2013,104594
"35",2,35,2013,60098
"13",1,0,2013,338017
"11",2,30,2013,36011
"32",1,5,2013,95641
"12",1,70,2013,408763
"12",2,85,2013,316273
"12",2,80,2013,278453
"39",2,65,2013,292745
"24",2,5,2013,182830
"12",2,75,2013,358026
"12",2,70,2013,472440
"48",1,10,2013,1000863
"12",2,65,2013,588206
"22",2,15,2013,148394
"33",1,5,2013,37377
"12",2,30,2013,603252
"18",2,40,2013,212477
"48",1,15,2013,971819
"17",2,60,2013,376436
"12",2,10,2013,556638
"29",1,0,2013,193055
"12",2,5,2013,545169
"35",2,5,2013,70854
"12",2,35,2013,578456
"12",1,85,2013,190098
"12",1,80,2013,217661
"05",2,0,2013,93732
"09",1,75,2013,38095
"24",2,80,2013,58960
"30",2,70,2013,20095
"53",2,85,2013,82140
"53",1,70,2013,107674
"12",1,60,2013,558060
"12",1,55,2013,624905
"45",1,35,2013,139317
"12",1,50,2013,687675
"32",1,55,2013,87867
"18",2,50,2013,238626
"12",1,40,2013,627857
"12",1,30,2013,603772
"12",1,20,2013,672901
"32",2,25,2013,96715
"15",1,25,2013,58806
"34",2,45,2013,340855
"12",1,5,2013,569357
"50",2,75,2013,8963
"38",2,35,2013,19032
"12",1,0,2013,548450
"54",2,75,2013,31793
"29",1,25,2013,199452
"55",2,40,2013,177674
"05",2,30,2013,96086
"27",1,5,2013,184927
"17",1,15,2013,449470
"11",1,70,2013,7318
"11",2,85,2013,7597
"11",2,80,2013,5758
"55",1,25,2013,183402
"38",2,65,2013,15066
"19",2,5,2013,100233
"11",2,75,2013,7147
"11",2,70,2013,9621
"47",1,10,2013,215732
"11",2,65,2013,13497
"08",1,45,2013,172874
"11",2,55,2013,19325
"48",2,65,2013,537713
"09",2,35,2013,105436
"32",2,5,2013,92076
"15",2,25,2013,48631
"47",1,15,2013,214239
"16",2,60,2013,47066
"53",1,5,2013,228662
"48",1,0,2013,991090
"12",2,40,2013,639738
"11",2,10,2013,12661
"08",1,5,2013,182266
"30",2,45,2013,30165
"50",2,45,2013,22320
"28",1,0,2013,100234
"11",2,5,2013,14893
"50",2,65,2013,17912
"34",2,5,2013,273394
"11",2,35,2013,24331
"56",2,60,2013,18094
"11",1,85,2013,3342
"11",1,80,2013,3421
"26",2,80,2013,114633
"08",2,0,2013,162447
"11",1,75,2013,4934
"02",1,75,2013,4850
"04",2,0,2013,210562
"19",2,80,2013,40070
"11",1,65,2013,10676
"50",2,60,2013,22834
"25",2,70,2013,120926
"11",1,60,2013,14623
"11",1,55,2013,17344
"39",1,35,2013,334015
"11",1,50,2013,19274
"10",2,55,2013,33688
"11",1,45,2013,19252
"11",1,40,2013,20964
"11",1,35,2013,23894
"11",1,30,2013,33262
"11",1,20,2013,27359
"32",2,20,2013,92730
"24",1,25,2013,206335
"22",1,5,2013,159874
"11",1,15,2013,17922
"29",2,45,2013,197879
"11",1,5,2013,15130
"49",2,75,2013,26881
"33",2,35,2013,36690
"11",1,0,2013,20835
"53",2,75,2013,83106
"32",1,25,2013,101669
"09",2,30,2013,109985
"30",1,5,2013,32503
"10",1,70,2013,16847
"10",2,85,2013,11477
"10",2,80,2013,10503
"37",2,65,2013,256715
"22",2,5,2013,153920
"10",2,75,2013,14057
"10",2,70,2013,19713
"46",1,10,2013,28516
"10",2,65,2013,26474
"20",2,15,2013,97288
"51",2,65,2013,200414
"08",2,35,2013,171699
"31",2,5,2013,64679
"27",1,40,2013,172414
"55",2,50,2013,220860
"50",1,20,2013,23529
"10",2,20,2013,32692
"56",1,5,2013,20728
"51",1,0,2013,261681
"16",2,40,2013,48394
"46",1,15,2013,29395
"15",2,60,2013,43928
"10",2,10,2013,27987
"27",1,0,2013,178185
"10",2,5,2013,28243
"33",2,5,2013,36232
"10",2,35,2013,26868
"55",2,60,2013,176833
"10",1,85,2013,5940
"10",1,80,2013,7896
"02",2,0,2013,26677
"06",1,75,2013,361877
"22",2,80,2013,47184
"01",2,50,2013,178286
"10",1,65,2013,23117
"28",2,70,2013,56110
"10",1,60,2013,26387
"10",1,55,2013,30279
"42",1,35,2013,357672
"10",1,50,2013,32570
"30",1,55,2013,38014
"16",2,50,2013,53068
"10",1,40,2013,28345
"10",1,30,2013,28753
"10",1,20,2013,33034
"25",2,65,2013,168212
"16",2,15,2013,55397
"10",1,10,2013,29084
"32",2,45,2013,92401
"10",1,5,2013,28551
"48",2,75,2013,287628
"36",2,35,2013,623287
"10",1,0,2013,28409
"27",1,25,2013,185491
"53",2,40,2013,229947
"02",2,30,2013,25521
"25",1,5,2013,194305
"15",1,15,2013,41708
"09",1,70,2013,55736
"09",2,85,2013,59529
"31",1,50,2013,64959
"09",2,80,2013,43739
"53",1,25,2013,258762
"36",2,65,2013,481900
"09",2,75,2013,50282
"09",2,70,2013,66748
"45",1,10,2013,153909
"09",2,65,2013,91099
"31",2,30,2013,62825
"05",1,45,2013,92829
"09",2,55,2013,135633
"46",2,65,2013,18896
"06",2,35,2013,1262764
"30",2,5,2013,30769
"12",2,25,2013,616991
"09",2,25,2013,109251
"38",1,65,2013,15078
"27",2,50,2013,204937
"26",1,40,2013,317287
"54",2,50,2013,68585
"49",1,20,2013,125444
"09",2,20,2013,113715
"45",1,15,2013,160280
"13",2,60,2013,282339
"46",1,0,2013,30885
"10",2,40,2013,29953
"09",2,10,2013,113337
"05",1,5,2013,102134
"28",2,45,2013,97652
"48",2,45,2013,856476
"26",1,0,2013,293506
"09",2,5,2013,105210
"54",2,60,2013,67389
"09",1,85,2013,28910
"09",1,80,2013,29348
"17",1,35,2013,413545
"09",1,65,2013,81001
"48",2,60,2013,676744
"23",2,70,2013,29047
"09",1,60,2013,102061
"09",1,55,2013,128868
"18",1,10,2013,230207
"37",1,35,2013,305189
"09",1,50,2013,139111
"08",2,55,2013,180065
"09",1,45,2013,131610
"09",1,40,2013,117182
"09",1,35,2013,101610
"09",1,30,2013,107735
"09",1,20,2013,123287
"30",2,20,2013,34963
"22",1,25,2013,168242
"20",1,5,2013,104758
"09",1,15,2013,130129
"24",2,65,2013,144324
"10",2,15,2013,29543
"09",1,10,2013,118849
"27",2,45,2013,180902
"09",1,5,2013,109617
"42",1,45,2013,434778
"41",2,55,2013,142823
"32",1,80,2013,19478
"30",1,25,2013,32399
"56",2,40,2013,16262
"06",2,30,2013,1353636
"28",1,5,2013,107216
"18",1,15,2013,234271
"08",1,70,2013,72310
"08",2,85,2013,51894
"08",2,80,2013,44280
"08",2,70,2013,81536
"44",1,10,2013,31496
"08",2,65,2013,118817
"49",2,65,2013,49101
"05",2,35,2013,89638
"29",2,5,2013,192012
"16",2,25,2013,52047
"54",2,20,2013,61626
"37",1,65,2013,225514
"30",2,50,2013,37677
"25",1,40,2013,216737
"53",2,50,2013,248549
"48",1,20,2013,1017373
"08",2,20,2013,179600
"54",1,5,2013,54206
"49",1,0,2013,131142
"13",2,40,2013,366493
"44",1,15,2013,37430
"12",2,60,2013,637377
"08",2,10,2013,170729
"51",2,45,2013,296869
"25",1,0,2013,186414
"08",2,5,2013,173683
"53",2,60,2013,215444
"08",1,85,2013,26889
"08",1,80,2013,33120
"04",1,75,2013,85885
"20",2,80,2013,33086
"08",1,65,2013,112091
"51",2,60,2013,244356
"26",2,70,2013,188743
"08",1,60,2013,147335
"08",1,55,2013,173522
"02",2,75,2013,5149
"31",2,65,2013,41271
"17",1,10,2013,437729
"40",1,35,2013,117641
"08",1,50,2013,184461
"28",1,55,2013,94850
"13",2,50,2013,359489
"08",1,40,2013,186192
"08",1,35,2013,181130
"08",1,30,2013,200094
"08",1,20,2013,196237
"23",2,65,2013,39825
"13",2,15,2013,339836
"08",1,10,2013,178030
"45",2,55,2013,170504
"41",1,45,2013,123479
"31",1,80,2013,15297
"46",2,75,2013,12015
"34",2,35,2013,284577
"08",1,0,2013,172174
"25",1,25,2013,236006
"23",1,5,2013,37215
"12",1,15,2013,604250
"06",1,70,2013,510424
"06",2,85,2013,429994
"29",1,50,2013,219182
"06",2,80,2013,358515
"34",2,65,2013,217991
"06",2,75,2013,456435
"06",2,70,2013,605071
"42",1,10,2013,394913
"06",2,65,2013,834189
"29",2,30,2013,199648
"02",1,45,2013,24597
"06",2,55,2013,1237041
"48",1,55,2013,771470
"29",1,20,2013,219461
"10",2,25,2013,30934
"06",2,25,2013,1374989
"36",1,65,2013,411503
"25",2,50,2013,261981
"24",1,40,2013,194785
"47",1,20,2013,232979
"06",2,20,2013,1416088
"06",2,15,2013,1296689
"42",1,15,2013,433095
"11",2,60,2013,17436
"44",1,0,2013,28130
"08",2,40,2013,177274
"06",2,10,2013,1237428
"02",1,5,2013,26830
"26",2,45,2013,342294
"46",2,45,2013,24727
"24",1,0,2013,187458
"06",2,5,2013,1251802
"06",1,85,2013,237861
"15",1,35,2013,45355
"06",1,65,2013,742670
"46",2,60,2013,25448
"21",2,70,2013,84567
"06",1,60,2013,958771
"06",1,55,2013,1176199
"01",2,75,2013,74054
"30",2,65,2013,27010
"17",2,15,2013,427256
"16",1,10,2013,61882
"35",1,35,2013,60995
"06",1,50,2013,1308461
"05",2,55,2013,100097
"06",1,45,2013,1299538
"06",1,40,2013,1318208
"06",1,35,2013,1275639
"06",1,30,2013,1404114
"06",1,20,2013,1517244
"28",2,20,2013,112720
"51",2,5,2013,255905
"20",1,25,2013,99007
"06",1,15,2013,1364441
"22",2,65,2013,109383
"08",2,15,2013,164727
"06",1,10,2013,1290030
"18",2,20,2013,237693
"25",2,45,2013,250050
"06",1,5,2013,1308861
"40",1,45,2013,116372
"39",2,55,2013,430912
"30",1,80,2013,8955
"28",1,25,2013,95829
"54",2,40,2013,59756
"04",2,30,2013,215809
"26",1,5,2013,314160
"16",1,15,2013,58265
"05",1,70,2013,52300
"05",2,85,2013,35938
"32",1,50,2013,96436
"05",2,80,2013,33712
"54",1,25,2013,54407
"33",2,65,2013,35626
"05",2,75,2013,44797
"05",2,70,2013,60646
"41",1,10,2013,122440
"05",2,65,2013,78181
"42",1,0,2013,365782
"06",2,40,2013,1319124
"37",1,15,2013,333689
"05",2,60,2013,90274
"47",2,65,2013,170783
"02",2,35,2013,21613
"27",2,5,2013,178453
"13",2,25,2013,339934
"35",1,65,2013,49314
"28",2,50,2013,107130
"23",1,40,2013,42212
"46",1,20,2013,31670
"05",2,20,2013,104597
"47",1,0,2013,203748
"11",2,40,2013,20788
"41",1,15,2013,125075
"10",2,60,2013,30343
"05",2,10,2013,96935
"49",2,45,2013,73722
"23",1,0,2013,33686
"05",2,5,2013,97602
"05",1,85,2013,18290
"18",1,35,2013,199877
"05",1,65,2013,70478
"49",2,60,2013,62705
"24",2,70,2013,103033
"05",1,60,2013,82418
"05",1,55,2013,93411
"29",2,65,2013,152162
"15",1,10,2013,42409
"38",1,35,2013,21587
"05",1,50,2013,100115
"05",1,40,2013,92218
"05",1,35,2013,88922
"05",1,30,2013,96943
"05",1,20,2013,107268
"27",2,20,2013,177712
"50",2,5,2013,16325
"19",1,25,2013,97598
"05",1,15,2013,100185
"21",2,65,2013,112327
"11",2,15,2013,20004
"05",1,10,2013,101269
"17",2,20,2013,444386
"42",2,55,2013,480652
"39",1,45,2013,383796
"29",1,80,2013,48700
"44",2,75,2013,15072
"32",2,35,2013,91152
"05",1,0,2013,98269
"31",2,20,2013,65602
"23",1,25,2013,38180
"21",1,5,2013,145023
"10",1,15,2013,30235
"04",1,70,2013,120663
"04",2,85,2013,73680
"27",1,50,2013,204099
"04",2,80,2013,70236
"17",1,60,2013,346661
"32",2,65,2013,70615
"04",2,75,2013,95447
"04",2,70,2013,135857
"40",1,10,2013,134075
"04",2,65,2013,175952
"36",1,15,2013,654861
"04",2,60,2013,196605
"27",2,30,2013,186210
"50",2,15,2013,21928
"04",2,55,2013,212113
"46",1,55,2013,29368
"27",1,20,2013,183630
"08",2,25,2013,187333
"04",2,25,2013,212233
"34",1,65,2013,188487
"23",2,50,2013,56030
"22",1,40,2013,139719
"45",1,20,2013,181572
"04",2,20,2013,234004
"04",2,15,2013,219017
"40",1,15,2013,132447
"09",2,60,2013,111044
"41",1,0,2013,118236
"05",2,40,2013,94007
"04",2,10,2013,223623
"24",2,45,2013,225683
"44",2,45,2013,38553
"22",1,0,2013,157483
"55",2,25,2013,176852
"04",2,5,2013,225375
"04",1,85,2013,45456
"12",1,35,2013,567978
"04",1,65,2013,157875
"44",2,60,2013,32914
"19",2,70,2013,57443
"04",1,60,2013,174921
"04",1,55,2013,194011
"28",2,65,2013,72958
"15",2,15,2013,38973
"13",1,10,2013,359326
"33",1,35,2013,35739
"04",1,50,2013,211227
"02",2,55,2013,24933
"04",1,45,2013,203879
"51",1,55,2013,268313
"32",1,20,2013,96395
"04",1,40,2013,212262
"04",1,35,2013,206870
"04",1,30,2013,225550
"04",1,20,2013,251253
"26",2,20,2013,358281
"04",1,15,2013,232199
"20",2,65,2013,64832
"05",2,15,2013,95749
"04",1,10,2013,231119
"32",1,40,2013,100203
"16",2,20,2013,54241
"23",2,45,2013,48914
"04",1,5,2013,234427
"38",1,45,2013,21137
"37",2,55,2013,338948
"28",1,80,2013,19985
"26",1,25,2013,300147
"01",2,30,2013,157028
"24",1,5,2013,190099
"13",1,15,2013,357221
"02",1,70,2013,8484
"02",2,85,2013,3666
"30",1,50,2013,36605
"02",2,80,2013,3677
"02",2,70,2013,8081
"39",1,10,2013,388863
"02",2,65,2013,12949
"40",1,0,2013,135467
"04",2,40,2013,209653
"35",1,15,2013,72099
"02",2,60,2013,19419
"30",2,30,2013,31228
"38",2,55,2013,24249
"35",1,45,2013,62064
"25",1,80,2013,52667
"11",2,25,2013,42390
"02",2,25,2013,27989
"33",1,65,2013,34047
"26",2,50,2013,378256
"21",1,40,2013,145849
"44",1,20,2013,41048
"02",2,20,2013,26883
"45",1,0,2013,147751
"09",2,40,2013,123814
"39",1,15,2013,398893
"08",2,60,2013,154691
"02",2,10,2013,24545
"47",2,45,2013,223622
"21",1,0,2013,141849
"02",2,5,2013,25388
"02",1,85,2013,2020
"16",1,35,2013,50343
"02",1,65,2013,14155
"47",2,60,2013,204241
"22",2,70,2013,81751
"02",1,60,2013,21661
"02",1,55,2013,26823
"27",2,65,2013,122858
"18",2,15,2013,223088
"12",1,10,2013,579514
"36",1,35,2013,603307
"02",1,50,2013,27972
"50",1,55,2013,24874
"31",1,20,2013,69428
"02",1,40,2013,23717
"02",1,35,2013,23776
"02",1,30,2013,28694
"29",1,40,2013,186508
"12",2,20,2013,645827
"02",1,20,2013,36521
"25",2,20,2013,243283
"02",1,15,2013,26204
"19",2,65,2013,73605
"09",2,15,2013,124689
"02",1,10,2013,26068
"31",1,40,2013,56704
"15",2,20,2013,45918
"40",2,55,2013,129466
"37",1,45,2013,330373
"27",1,80,2013,41847
"29",2,20,2013,214994
"21",1,25,2013,140545
"19",1,5,2013,105105
"08",1,15,2013,175886
"01",1,70,2013,80739
"01",2,85,2013,55827
"25",1,50,2013,248512
"01",2,80,2013,54749
"55",2,85,2013,83763
"55",1,70,2013,91627
"15",1,60,2013,42495
"01",2,70,2013,97410
"38",1,10,2013,21443
"01",2,65,2013,127913
"34",1,15,2013,299519
"01",2,60,2013,152400
"25",2,30,2013,222773
"48",2,15,2013,918383
"01",2,55,2013,173396
"44",1,55,2013,36743
"25",1,20,2013,244836
"34",1,45,2013,323723
"33",2,55,2013,53208
"24",1,80,2013,39952
"01",2,45,2013,163161
"38",1,0,2013,25063
"01",2,40,2013,161466
"05",2,25,2013,95133
"01",2,25,2013,158193
"20",1,40,2013,87214
"55",1,65,2013,130468
"42",1,20,2013,448238
"01",2,20,2013,177019
"51",2,40,2013,286192
"01",2,15,2013,157555
"38",1,15,2013,25385
"06",2,60,2013,1047062
"39",1,0,2013,354925
"02",2,40,2013,21980
"01",2,10,2013,155161
"22",2,45,2013,152100
"41",2,45,2013,122353
"20",1,0,2013,102661
"53",2,25,2013,241760
"01",2,5,2013,150636
"01",2,0,2013,144877
"01",1,85,2013,25798
"01",1,75,2013,55764
"10",1,35,2013,25633
"55",1,20,2013,203477
"01",1,65,2013,112651
"01",1,60,2013,137325
"01",1,55,2013,159547
"26",2,65,2013,252247
"12",2,15,2013,568771
"11",1,10,2013,12632
"18",2,70,2013,118082
"51",2,15,2013,264576
"01",1,45,2013,155591
"49",1,55,2013,72614
"30",1,20,2013,38609
"01",1,40,2013,153987
"01",1,35,2013,142332
"01",1,30,2013,151931
"53",2,20,2013,236522
"40",1,65,2013,84808
"29",2,50,2013,226196
"28",1,40,2013,92195
"56",2,50,2013,20921
"51",1,20,2013,310079
"11",2,20,2013,31821
"01",1,25,2013,153528
"01",1,20,2013,177789
"24",2,20,2013,197986
"50",1,35,2013,16701
"01",1,15,2013,163603
"02",2,15,2013,23314
"01",1,10,2013,161031
"55",2,20,2013,196827
"42",1,65,2013,300780
"31",2,50,2013,65389
"30",1,40,2013,29128
"13",2,20,2013,358636
"36",1,45,2013,673284
"35",2,55,2013,73145
"26",1,80,2013,78272
"04",2,45,2013,204272
