"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"62",-0.000521152931722682,-0.00986524205577589,0.00831920509730606,45,2,"Transport accidents"
"63",-0.00201191956835331,-0.0130459343693603,0.00767521301638993,45,2,"Transport accidents"
"64",0.00183689887421091,-0.00914258111614181,0.012685348497914,45,2,"Transport accidents"
"65",0.00544997023519625,-0.00554867055171286,0.0175488140811588,45,2,"Transport accidents"
"66",0.00781864788247552,-0.00379945656653806,0.0214573636360664,45,2,"Transport accidents"
"67",0.00645280503648206,-0.00523857619205762,0.0193301024020291,45,2,"Transport accidents"
"68",0.00503037646014145,-0.00687217378693229,0.0175272431698696,45,2,"Transport accidents"
"69",0.00412203606909869,-0.00770953675390041,0.0163202672969052,45,2,"Transport accidents"
"70",0.00295187826191213,-0.00818321370995485,0.0140820241721999,45,2,"Transport accidents"
"71",0.00164931018307973,-0.00834691670914679,0.0113089837319617,45,2,"Transport accidents"
"72",0.00244222821039005,-0.00607924648858555,0.0111270843514276,45,2,"Transport accidents"
"73",0.00210325117412665,-0.00699006023224926,0.0114920047860668,55,2,"Transport accidents"
"74",0.00194448512416562,-0.00741167360089638,0.0114476558261089,55,2,"Transport accidents"
"75",-5.86016422892065e-05,-0.0110653490256466,0.010080868858425,55,2,"Transport accidents"
"76",0.00130019040361849,-0.010547514388496,0.0126273235392852,55,2,"Transport accidents"
"77",0.00328246586114874,-0.00860528980931767,0.0153610557970557,55,2,"Transport accidents"
"78",0.00529813186033623,-0.00689727996246826,0.0185428445730298,55,2,"Transport accidents"
"79",0.0056116454103003,-0.00684338285822011,0.0190320485985613,55,2,"Transport accidents"
"80",0.00767261610793272,-0.00477703235730819,0.022279610848624,55,2,"Transport accidents"
"81",0.00646862682375313,-0.00570283511057338,0.0203210374731583,55,2,"Transport accidents"
"82",0.00543973011087381,-0.00586016036126662,0.0182336182997264,55,2,"Transport accidents"
"83",-7.94760888581001e-05,-0.011034256474957,0.00993789076288562,55,2,"Transport accidents"
"84",-0.00048737495035102,-0.00990431913042551,0.00832927910186033,55,2,"Transport accidents"
"85",0.0124077217591348,0.00337224625898284,0.0219794232547065,65,2,"Transport accidents"
"86",0.0151509625990401,0.005692279188069,0.0256854165157324,65,2,"Transport accidents"
"87",0.0137993631823656,0.00354495368485104,0.0246504573517535,65,2,"Transport accidents"
"88",0.012993396282446,0.00165102206098263,0.0248982189464617,65,2,"Transport accidents"
"89",0.0115524816871549,-0.000325274508154512,0.0236052090525095,65,2,"Transport accidents"
"90",0.0107021178789066,-0.00178477426936387,0.0234466109478381,65,2,"Transport accidents"
"91",0.0082921554660102,-0.00496496553344778,0.0209277936916723,65,2,"Transport accidents"
"92",0.00811238604140842,-0.00494246084242903,0.0209512424651869,65,2,"Transport accidents"
"93",0.00617113692243804,-0.0071347132291552,0.0185342110027551,65,2,"Transport accidents"
"94",0.00355577831338604,-0.00998992490774865,0.0150291332245529,65,2,"Transport accidents"
"95",0.00598081104295541,-0.00483403253364803,0.0159829202819112,65,2,"Transport accidents"
"96",0.0079962375649282,-0.00113712322283341,0.0167450193245663,65,2,"Transport accidents"
"97",0.016627194741223,0.00668907984657953,0.0278829037276656,75,2,"Transport accidents"
"98",0.0152442112181453,0.00505656630171786,0.0262882824819317,75,2,"Transport accidents"
"99",0.0122698739609159,0.000872283863233337,0.0238418700696362,75,2,"Transport accidents"
"100",0.0116729480538506,-0.000848740343987889,0.0252440155310842,75,2,"Transport accidents"
"101",0.00683122479665008,-0.00673600499714076,0.0197828218687462,75,2,"Transport accidents"
"102",0.00447521121798866,-0.0101788262961713,0.0182712755893184,75,2,"Transport accidents"
"103",-0.0021673579940792,-0.0204663782464789,0.012436781020391,75,2,"Transport accidents"
"104",-0.00163494736726848,-0.0193883779178369,0.012766191574606,75,2,"Transport accidents"
"105",0.00148471384458965,-0.0146131032657285,0.0152162813235202,75,2,"Transport accidents"
"106",0.00379769057383126,-0.0106637308343518,0.0162826894713646,75,2,"Transport accidents"
"107",0.0113296371291606,0.000549608761338383,0.0229577356619802,75,2,"Transport accidents"
"108",0.01178220333422,0.00231335877121636,0.021233351556033,75,2,"Transport accidents"
"109",0.0123598773856072,0.000360488554118233,0.0247545208153817,85,2,"Transport accidents"
"110",0.0144090138586918,0.00222797487841073,0.0278304003813043,85,2,"Transport accidents"
"111",0.0143406879695156,0.00130837090943678,0.0288013249326199,85,2,"Transport accidents"
"112",0.0117603517566665,-0.0027728669111539,0.0265611047648839,85,2,"Transport accidents"
"113",0.00945043126624669,-0.00623983639527445,0.0242978464255297,85,2,"Transport accidents"
"114",0.00730266521453263,-0.0102772440742409,0.0226665160429826,85,2,"Transport accidents"
"115",0.00897653433555011,-0.00765318342590083,0.0250397586743527,85,2,"Transport accidents"
"116",0.00907449967035242,-0.0074600250909069,0.0253123040254294,85,2,"Transport accidents"
"117",0.00699220827747736,-0.0102599106257687,0.0223932409126731,85,2,"Transport accidents"
"118",0.00526154885855644,-0.0120629036908961,0.01969861007831,85,2,"Transport accidents"
"119",0.00757430560840101,-0.00675978342225696,0.0205330364105734,85,2,"Transport accidents"
"120",0.0114515722160148,-0.000343432171551236,0.0235870091382556,85,2,"Transport accidents"
