"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"28",0.00759932438843419,-4.74998250514433e-05,0.0151638183371915,45,1,"Intentional self-harm"
"29",0.007240555411011,-0.000527291853170153,0.0152140182143842,45,1,"Intentional self-harm"
"30",0.00347965642538566,-0.00558283374946704,0.0118157533700572,45,1,"Intentional self-harm"
"31",0.00396262913356017,-0.00484371138544728,0.0124660215868128,45,1,"Intentional self-harm"
"32",0.00493128540219345,-0.00391374482370698,0.0138430313922339,45,1,"Intentional self-harm"
"33",0.00488414759840698,-0.00386635921101299,0.0137609584644649,45,1,"Intentional self-harm"
"34",0.00346368872562332,-0.00489352243950477,0.0115084897563715,45,1,"Intentional self-harm"
"35",0.00408951354724483,-0.00309478266114042,0.0111748444685978,45,1,"Intentional self-harm"
"36",0.0043102850783075,-0.0019623329322854,0.0104496081465155,45,1,"Intentional self-harm"
"37",0.011241674285006,0.00355420203670285,0.0193735965504904,55,1,"Intentional self-harm"
"38",0.00821114676156869,0.00074828613958325,0.0158060099436873,55,1,"Intentional self-harm"
"39",0.00257320011188468,-0.0060764751237139,0.0107760099985241,55,1,"Intentional self-harm"
"40",0.00218372897288469,-0.00869427274775594,0.0121857531259874,55,1,"Intentional self-harm"
"41",0.00918329004249049,-0.00109524963867857,0.0202348831956071,55,1,"Intentional self-harm"
"42",0.00525880544810163,-0.00703793852482928,0.0165500028382259,55,1,"Intentional self-harm"
"43",0.00853635566141587,-0.00353260850140183,0.0200795903408197,55,1,"Intentional self-harm"
"44",0.0122664837252294,-0.0002354804518794,0.0243678659653541,55,1,"Intentional self-harm"
"45",0.0232949264212778,0.0104802496363604,0.0384463036565971,55,1,"Intentional self-harm"
"46",0.0229168936212441,0.0110901049068808,0.0366666839899577,55,1,"Intentional self-harm"
"47",0.0087337868575962,-0.0011173918203254,0.0179621086600782,55,1,"Intentional self-harm"
"48",0.00545832328786611,-0.00279723213267658,0.0132408709191901,55,1,"Intentional self-harm"
"49",0.00744185851253543,-0.000411654495461762,0.0155180821745931,75,1,"Intentional self-harm"
"50",0.00705972523538551,-0.000879504940065975,0.0150809214554067,75,1,"Intentional self-harm"
"51",0.00675282373355188,-0.00183141301761175,0.0153992774681135,75,1,"Intentional self-harm"
"52",0.00665022945659501,-0.0028099750580597,0.0163799252012203,75,1,"Intentional self-harm"
"53",0.00398843704758173,-0.00655278345602364,0.0136694669182649,75,1,"Intentional self-harm"
"54",0.0049020681345244,-0.0059235594626504,0.0152518386026124,75,1,"Intentional self-harm"
"55",0.0075694568730587,-0.0030073273329865,0.0190743354719067,75,1,"Intentional self-harm"
"56",0.00544892701211428,-0.00577445809529832,0.0162935096715272,75,1,"Intentional self-harm"
"57",0.00552463436334485,-0.0055791481654513,0.0162637800550768,75,1,"Intentional self-harm"
"58",0.00661700293435838,-0.00344646115889466,0.0168552938886733,75,1,"Intentional self-harm"
"59",0.00641841499760583,-0.00258956441964423,0.0154118412876386,75,1,"Intentional self-harm"
"60",0.00630119461932567,-0.0017956095148801,0.0142975771819208,75,1,"Intentional self-harm"
"61",0.00728477250302128,-0.00381262721139047,0.0180367719647678,85,1,"Intentional self-harm"
"62",0.0103891841901096,-0.000286646728805675,0.0216654835065899,85,1,"Intentional self-harm"
"63",0.0116996593229322,0.000299796207564219,0.0241551313891893,85,1,"Intentional self-harm"
"64",0.0101061845730682,-0.0025428172637889,0.0231497834755914,85,1,"Intentional self-harm"
"65",0.00955406538320534,-0.00367561785152855,0.0230641586186311,85,1,"Intentional self-harm"
"66",0.00944777235033979,-0.00439965943194762,0.023857816118774,85,1,"Intentional self-harm"
"67",0.00788617412791538,-0.00658106400302703,0.0222149950055788,85,1,"Intentional self-harm"
"68",0.00622219228890997,-0.00894377647792098,0.0204931159210698,85,1,"Intentional self-harm"
"69",0.0060535040644116,-0.00879761425211979,0.0201820481588419,85,1,"Intentional self-harm"
"70",0.00520590641692532,-0.00910020703114452,0.0184356951098844,85,1,"Intentional self-harm"
"71",0.0056866067827921,-0.00700246567373109,0.0177421231337539,85,1,"Intentional self-harm"
"72",0.00617803215563279,-0.00523787459806322,0.017138723237937,85,1,"Intentional self-harm"
"73",0.0155586398520035,-0.000652276535677978,0.0312328846967762,5,2,"Intentional self-harm"
"74",0.0161584431248619,-7.00641082959329e-05,0.0319847030132732,5,2,"Intentional self-harm"
"75",0.0180512009527941,0.0011697299442217,0.0353151340764978,5,2,"Intentional self-harm"
"76",0.0208118769348366,0.00294434080979108,0.0409747151921436,5,2,"Intentional self-harm"
"77",0.0205210610016897,0.00187838817032076,0.0412137307723725,5,2,"Intentional self-harm"
"78",0.0197076744253008,0.000235820077024333,0.0407876959772246,5,2,"Intentional self-harm"
"79",0.0187948487641905,-0.00120285943041154,0.0398168242369329,5,2,"Intentional self-harm"
"80",0.0175490917366273,-0.00284966129219099,0.0380300709939789,5,2,"Intentional self-harm"
"81",0.0169129713762569,-0.00321037366967082,0.0368017220153674,5,2,"Intentional self-harm"
"82",0.0162411118272419,-0.00301309473570039,0.0349377858240062,5,2,"Intentional self-harm"
"83",0.0167579623673597,-0.000620770971730134,0.0341862373224028,5,2,"Intentional self-harm"
"84",0.0152829389467907,-0.00132821605787104,0.0312413402303589,5,2,"Intentional self-harm"
"85",0.00611399287885549,-0.00349350463002944,0.0157317875790481,25,2,"Intentional self-harm"
"86",0.00479203027639395,-0.00555394947693328,0.0143415713852913,25,2,"Intentional self-harm"
"87",0.0101623602052663,-0.000187222610745543,0.0215683597303312,25,2,"Intentional self-harm"
"88",0.00901671986809392,-0.00267004780996628,0.0207953258996756,25,2,"Intentional self-harm"
"89",0.0102327030056917,-0.00174249861663256,0.0227440761247349,25,2,"Intentional self-harm"
"90",0.00961907994551704,-0.00330557696643102,0.0224662659270983,25,2,"Intentional self-harm"
"91",0.0121018558436755,-0.000795471529198849,0.0263483853363535,25,2,"Intentional self-harm"
"92",0.0124633188741624,-0.000599269575790351,0.0271804460378939,25,2,"Intentional self-harm"
"93",0.0116514831640524,-0.00122614175542718,0.0260708740925148,25,2,"Intentional self-harm"
"94",0.0110046204208938,-0.000980454821895673,0.0247114823535682,25,2,"Intentional self-harm"
"95",0.00487739245174942,-0.00677794527911286,0.0155873702216562,25,2,"Intentional self-harm"
"96",0.00379162892718806,-0.00656352761062688,0.0133452356231441,25,2,"Intentional self-harm"
"97",0.000667856587750641,-0.00848554208013194,0.0092119927229681,45,2,"Intentional self-harm"
"98",0.000845317884951417,-0.00801335960024473,0.0093687379564974,45,2,"Intentional self-harm"
"99",0.00240013499416924,-0.00678038455432928,0.0118692622118033,45,2,"Intentional self-harm"
"100",-0.000555540809283505,-0.0121320132842292,0.00969854195937497,45,2,"Intentional self-harm"
"101",0.00075097198785248,-0.0107551633997365,0.0114803786896589,45,2,"Intentional self-harm"
"102",0.00288142955113237,-0.00883280632666003,0.0144402197228287,45,2,"Intentional self-harm"
"103",0.00606613108221169,-0.00553343709236382,0.018880006181812,45,2,"Intentional self-harm"
"104",0.00645814176847916,-0.0053506467870424,0.0193750694659381,45,2,"Intentional self-harm"
"105",0.00742915321013831,-0.0041912864804841,0.0206363814128378,45,2,"Intentional self-harm"
"106",0.00603392538593534,-0.00485783773302063,0.0177096812441966,45,2,"Intentional self-harm"
"107",0.00489228790162569,-0.00492953678416722,0.0150688950002803,45,2,"Intentional self-harm"
"108",0.00415754986190461,-0.00457299485974701,0.0132453404295311,45,2,"Intentional self-harm"
"109",0.00695673200873902,-0.00233822011110195,0.0166663261493098,55,2,"Intentional self-harm"
"110",0.00548580018227306,-0.0039835996550791,0.0148098001899573,55,2,"Intentional self-harm"
"111",0.00575214520206503,-0.00429648492588651,0.0158618639403838,55,2,"Intentional self-harm"
"112",0.00419151345454805,-0.007576201469903,0.0152302607188925,55,2,"Intentional self-harm"
"113",0.0049040829413932,-0.00707343003198276,0.01657944019539,55,2,"Intentional self-harm"
"114",0.00509715653006324,-0.0075506004450878,0.0174387871963624,55,2,"Intentional self-harm"
"115",0.00496072361744356,-0.00819580689647278,0.0175303610054568,55,2,"Intentional self-harm"
"116",0.0065251439484878,-0.00638117095607196,0.0196135769929297,55,2,"Intentional self-harm"
"117",0.00900359834045601,-0.00337992217268408,0.023125599782561,55,2,"Intentional self-harm"
"118",0.00730802047097455,-0.00444630322984657,0.0195134700595636,55,2,"Intentional self-harm"
"119",0.00711205990022343,-0.00346108145364417,0.0180873140755339,55,2,"Intentional self-harm"
"120",0.00530734418469614,-0.00448910767065057,0.0147573534184221,55,2,"Intentional self-harm"
"121",0.000221652534016163,-0.0129767628882678,0.0135443392372372,75,2,"Intentional self-harm"
"122",-0.00176712598003603,-0.0157162075426528,0.0114987276046582,75,2,"Intentional self-harm"
"123",-0.0035737268162453,-0.0194968965815863,0.0104950675072327,75,2,"Intentional self-harm"
"124",-0.00194532942587172,-0.0182815806978552,0.0131590040060724,75,2,"Intentional self-harm"
"125",0.000347154696405209,-0.0158290986673223,0.0164173156979235,75,2,"Intentional self-harm"
"126",0.00302281674638077,-0.0133669206544973,0.0209050301513228,75,2,"Intentional self-harm"
"127",0.00471359601031234,-0.0119684338294085,0.0238247869407055,75,2,"Intentional self-harm"
"128",0.00594285430935347,-0.0108210130722019,0.0259208017014295,75,2,"Intentional self-harm"
"129",0.00612047910369026,-0.0103465628186385,0.0259362382230201,75,2,"Intentional self-harm"
"130",0.0035764613495504,-0.0120178426620313,0.0207167155474885,75,2,"Intentional self-harm"
"131",0.00137542954758336,-0.0132172316960356,0.0162325346931247,75,2,"Intentional self-harm"
"132",-0.000385674953456099,-0.0140648860602747,0.0129117693470493,75,2,"Intentional self-harm"
"133",0.0110204693487092,-0.00500303722958649,0.0264983902344284,85,2,"Intentional self-harm"
"134",0.0135979785485679,-0.00209701634583064,0.0297604005504961,85,2,"Intentional self-harm"
"135",0.0149513719921076,-0.00153359450673238,0.0325971673340985,85,2,"Intentional self-harm"
"136",0.0148561184993457,-0.00269254163190735,0.0336604624158916,85,2,"Intentional self-harm"
"137",0.0136205698710288,-0.00488126439923083,0.0325966366483183,85,2,"Intentional self-harm"
"138",0.0135319495590501,-0.00560936098096879,0.0332979438753945,85,2,"Intentional self-harm"
"139",0.012426869002363,-0.00738028011874901,0.0321378076610064,85,2,"Intentional self-harm"
"140",0.011691032972914,-0.00842885388505256,0.0313270728392384,85,2,"Intentional self-harm"
"141",0.011292417296481,-0.00856119175895737,0.0305195503809699,85,2,"Intentional self-harm"
"142",0.0111397670041075,-0.0077634749766687,0.0294690868892425,85,2,"Intentional self-harm"
"143",0.0110140348772407,-0.00650860269303344,0.0280404617381571,85,2,"Intentional self-harm"
"144",0.0107398744937618,-0.00560701495372104,0.026550605980398,85,2,"Intentional self-harm"
